open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9989747614437682,0.9989404919657883,0.9980316902047688,0.06658381856172084,0.952810631329642,0.7957083480522954,0.655630647601681,0.6302480152229756,0.8003122532516359,0.5947188834587005,-0.761635891885914
0.9989747614437682,1.0,0.9986118170126373,0.9990597583427496,0.0800384153908767,0.9511678256410777,0.7935150175309151,0.6535365238734603,0.6284406178845318,0.7975120304712882,0.5901659640231827,-0.762393195347003
0.9989404919657883,0.9986118170126373,1.0,0.9990848383380282,0.05121907581512998,0.9552466485669872,0.7990337155672224,0.6559835486645512,0.6312146718412195,0.8030709331662851,0.5997893957493854,-0.7614474000530855
0.9980316902047688,0.9990597583427496,0.9990848383380282,1.0,0.06305576667893231,0.9541254212053609,0.7968411011247729,0.6541356407817366,0.6295276715704485,0.8010081581371922,0.5961955638841832,-0.761617947292783
0.06658381856172084,0.0800384153908767,0.05121907581512998,0.06305576667893231,1.0,0.07605455597800957,-0.08641927505880548,0.17479980294712216,0.10590585347167461,0.06778686512895192,0.03503411951355245,-0.14981403481952557
0.952810631329642,0.9511678256410777,0.9552466485669872,0.9541254212053609,0.07605455597800957,1.0,0.8182047734950849,0.7387451276045073,0.6797978057777814,0.8252530793586315,0.6308040627843026,-0.810593331197185
0.7957083480522954,0.7935150175309151,0.7990337155672224,0.7968411011247729,-0.08641927505880548,0.8182047734950849,1.0,0.6375724896902432,0.6113759198467691,0.6294546608031792,0.31112375805004167,-0.7302661627794399
0.655630647601681,0.6535365238734603,0.6559835486645512,0.6541356407817366,0.17479980294712216,0.7387451276045073,0.6375724896902432,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
0.6302480152229756,0.6284406178845318,0.6312146718412195,0.6295276715704485,0.10590585347167461,0.6797978057777814,0.6113759198467691,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
0.8003122532516359,0.7975120304712882,0.8030709331662851,0.8010081581371922,0.06778686512895192,0.8252530793586315,0.6294546608031792,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
0.5947188834587005,0.5901659640231827,0.5997893957493854,0.5961955638841832,0.03503411951355245,0.6308040627843026,0.31112375805004167,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
-0.761635891885914,-0.762393195347003,-0.7614474000530855,-0.761617947292783,-0.14981403481952557,-0.810593331197185,-0.7302661627794399,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
