open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9958476217951244,0.9959954866273254,0.9920348527360053,0.13613136232113962,0.7248012268917496,-0.777245790703194,-0.6635163876973289,-0.5517782214917286,0.028815006023427236,0.010451376888843521,0.31867274904446713
0.9958476217951244,1.0,0.9936949465388342,0.9956905851354335,0.17380936649189546,0.7122690790301592,-0.7879176861555763,-0.6710663618308145,-0.5626541327895658,0.020094157072283823,-0.001347043019026146,0.31859749795932296
0.9959954866273254,0.9936949465388342,1.0,0.9962963551295847,0.1067974582257967,0.7446042632800544,-0.7715060287842405,-0.6608714715643462,-0.5453049674434177,0.03833382313978828,0.02412396886189028,0.3230020949219636
0.9920348527360053,0.9956905851354335,0.9962963551295847,1.0,0.14055803655536098,0.7347096324550602,-0.780018542902753,-0.6667904819661343,-0.5545142332128459,0.028997584154100753,0.014433068978377631,0.3205168162416856
0.13613136232113962,0.17380936649189546,0.1067974582257967,0.14055803655536098,1.0,-0.00676007776991844,-0.17106871855209912,-0.14929146149448994,-0.2126265948432161,-0.04581682877655625,-0.03108979244663272,-0.002692829251774921
0.7248012268917496,0.7122690790301592,0.7446042632800544,0.7347096324550602,-0.00676007776991844,1.0,-0.2919706586321003,-0.36103835439853127,-0.284908442156636,0.141748145728977,0.2140296889306274,0.11955430621173255
-0.777245790703194,-0.7879176861555763,-0.7715060287842405,-0.780018542902753,-0.17106871855209912,-0.2919706586321003,1.0,0.8291403451088991,0.7502240069127184,0.24673646890888526,0.24974527691460516,-0.45277880065337384
-0.6635163876973289,-0.6710663618308145,-0.6608714715643462,-0.6667904819661343,-0.14929146149448994,-0.36103835439853127,0.8291403451088991,1.0,0.9252456217603237,0.43645350589057536,0.4031249052333843,-0.6633842190775606
-0.5517782214917286,-0.5626541327895658,-0.5453049674434177,-0.5545142332128459,-0.2126265948432161,-0.284908442156636,0.7502240069127184,0.9252456217603237,1.0,0.46565271288389853,0.467832475448367,-0.5279429970776562
0.028815006023427236,0.020094157072283823,0.03833382313978828,0.028997584154100753,-0.04581682877655625,0.141748145728977,0.24673646890888526,0.43645350589057536,0.46565271288389853,1.0,0.7373201659000385,-0.1748606518342966
0.010451376888843521,-0.001347043019026146,0.02412396886189028,0.014433068978377631,-0.03108979244663272,0.2140296889306274,0.24974527691460516,0.4031249052333843,0.467832475448367,0.7373201659000385,1.0,-0.18196811260240447
0.31867274904446713,0.31859749795932296,0.3230020949219636,0.3205168162416856,-0.002692829251774921,0.11955430621173255,-0.45277880065337384,-0.6633842190775606,-0.5279429970776562,-0.1748606518342966,-0.18196811260240447,1.0
