open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9992762528051962,0.9994692810586995,0.9987944452116759,0.10529101137413736,0.9968380105765418,-0.713115560318213,0.8401703610374073,0.7507300877161963,0.8579055301923516,0.7001549987635909,-0.7114440575653689
0.9992762528051962,1.0,0.9991241871364152,0.999442854181561,0.12117750161060595,0.9972601359229777,-0.7096378197420151,0.8384103363334977,0.749222419751547,0.8573783779613369,0.699833383540967,-0.7105948572200239
0.9994692810586995,0.9991241871364152,1.0,0.9994456982743134,0.09746070167866867,0.9976051084976297,-0.7160006362659749,0.8422687360016752,0.7523194287288026,0.8592520230407219,0.7011046803831846,-0.713057823441013
0.9987944452116759,0.999442854181561,0.9994456982743134,1.0,0.11032744748080332,0.9979346469449767,-0.7124680841587567,0.8404361122821951,0.7508260366955326,0.8585492225872565,0.7009665883146035,-0.7119397748829278
0.10529101137413736,0.12117750161060595,0.09746070167866867,0.11032744748080332,1.0,0.11031360629155178,0.004339492666385332,0.047800845235121625,0.07374416520666732,0.12761713704673985,0.06321119188659897,-0.10464315427030065
0.9968380105765418,0.9972601359229777,0.9976051084976297,0.9979346469449767,0.11031360629155178,1.0,-0.7280279615175276,0.8579244754054318,0.7684868523033931,0.8585593442639549,0.6956636597053955,-0.7379937965441374
-0.713115560318213,-0.7096378197420151,-0.7160006362659749,-0.7124680841587567,0.004339492666385332,-0.7280279615175276,1.0,-0.7478817789669141,-0.6643239215462452,-0.5936228599330263,-0.32675733515419225,0.6637912411450435
0.8401703610374073,0.8384103363334977,0.8422687360016752,0.8404361122821951,0.047800845235121625,0.8579244754054318,-0.7478817789669141,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
0.7507300877161963,0.749222419751547,0.7523194287288026,0.7508260366955326,0.07374416520666732,0.7684868523033931,-0.6643239215462452,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
0.8579055301923516,0.8573783779613369,0.8592520230407219,0.8585492225872565,0.12761713704673985,0.8585593442639549,-0.5936228599330263,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
0.7001549987635909,0.699833383540967,0.7011046803831846,0.7009665883146035,0.06321119188659897,0.6956636597053955,-0.32675733515419225,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
-0.7114440575653689,-0.7105948572200239,-0.713057823441013,-0.7119397748829278,-0.10464315427030065,-0.7379937965441374,0.6637912411450435,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
