open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9992587070522959,0.999359051279192,0.998547938111258,0.18797469161050373,0.9637785885465449,0.5424900359447223,0.6876411451790648,0.6141936698408849,0.5204964812625339,0.5672905666871725,-0.4822039538723092
0.9992587070522959,1.0,0.9991733233400237,0.9994018480727481,0.20168444435672628,0.964751630225329,0.5422206713714002,0.687675440378079,0.613554386154463,0.5198061957625122,0.5646983330549216,-0.4832193760296276
0.999359051279192,0.9991733233400237,1.0,0.9993634966202616,0.17666439931054378,0.9643297783857816,0.5430250211504885,0.6877764517910839,0.6147917485678501,0.52173575732198,0.5700415379683113,-0.48168694744439894
0.998547938111258,0.9994018480727481,0.9993634966202616,1.0,0.18828536575114943,0.9651168642030058,0.5428557029783606,0.6876385032163915,0.6141138659793185,0.5212350228973397,0.5683695385716481,-0.48276054658719414
0.18797469161050373,0.20168444435672628,0.17666439931054378,0.18828536575114943,1.0,0.16539677368644023,-0.026231783126015536,0.07506430247921399,0.02886160192013204,0.014308907319659522,-0.00023762695327698977,-0.040570079931608834
0.9637785885465449,0.964751630225329,0.9643297783857816,0.9651168642030058,0.16539677368644023,1.0,0.7050821246055016,0.8144183192270388,0.732577363962164,0.6719687188084791,0.6312167988225383,-0.6690458157127559
0.5424900359447223,0.5422206713714002,0.5430250211504885,0.5428557029783606,-0.026231783126015536,0.7050821246055016,1.0,0.8682095013297012,0.8121840104048559,0.7755956589076638,0.6108714268918771,-0.8957139298589691
0.6876411451790648,0.687675440378079,0.6877764517910839,0.6876385032163915,0.07506430247921399,0.8144183192270388,0.8682095013297012,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
0.6141936698408849,0.613554386154463,0.6147917485678501,0.6141138659793185,0.02886160192013204,0.732577363962164,0.8121840104048559,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
0.5204964812625339,0.5198061957625122,0.52173575732198,0.5212350228973397,0.014308907319659522,0.6719687188084791,0.7755956589076638,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
0.5672905666871725,0.5646983330549216,0.5700415379683113,0.5683695385716481,-0.00023762695327698977,0.6312167988225383,0.6108714268918771,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
-0.4822039538723092,-0.4832193760296276,-0.48168694744439894,-0.48276054658719414,-0.040570079931608834,-0.6690458157127559,-0.8957139298589691,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
