open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9993337217441167,0.9994755693203964,0.9987213300942795,0.41623166809857515,0.9009919320826768,-0.1292409284924785,0.594326880030934,0.5150097848232204,0.4951438190660843,0.4351896025388011,-0.49260560810122694
0.9993337217441167,1.0,0.9992655427150048,0.9995012511440037,0.4282042304222169,0.8998273215762556,-0.13033553008658502,0.5924254215078824,0.513173203200666,0.4924240150549431,0.4319327006981748,-0.491244965097196
0.9994755693203964,0.9992655427150048,1.0,0.9993721315520261,0.41043973764879066,0.9031778390104913,-0.12752945804397986,0.5970443594540726,0.5176705066459656,0.49827998559056125,0.4388721990366149,-0.4950252587411187
0.9987213300942795,0.9995012511440037,0.9993721315520261,1.0,0.4211900323558656,0.9018167436723891,-0.127149145725307,0.5948375196268226,0.5153646951851626,0.49437169451702356,0.4348941410537487,-0.4924512410568953
0.41623166809857515,0.4282042304222169,0.41043973764879066,0.4211900323558656,1.0,0.49429828792143354,-0.3623096131084293,0.4494378622224041,0.4211782333403362,0.4352155136670115,0.3291709208189891,-0.519377007067429
0.9009919320826768,0.8998273215762556,0.9031778390104913,0.9018167436723891,0.49429828792143354,1.0,-0.31232296803181453,0.8253237635178021,0.7260118653517149,0.7226879354604172,0.5532715770631698,-0.7739242894431142
-0.1292409284924785,-0.13033553008658502,-0.12752945804397986,-0.127149145725307,-0.3623096131084293,-0.31232296803181453,1.0,-0.39128572384783616,-0.3418841034264978,-0.5228708491116699,-0.2552470425431818,0.5246048948535081
0.594326880030934,0.5924254215078824,0.5970443594540726,0.5948375196268226,0.4494378622224041,0.8253237635178021,-0.39128572384783616,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
0.5150097848232204,0.513173203200666,0.5176705066459656,0.5153646951851626,0.4211782333403362,0.7260118653517149,-0.3418841034264978,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
0.4951438190660843,0.4924240150549431,0.49827998559056125,0.49437169451702356,0.4352155136670115,0.7226879354604172,-0.5228708491116699,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
0.4351896025388011,0.4319327006981748,0.4388721990366149,0.4348941410537487,0.3291709208189891,0.5532715770631698,-0.2552470425431818,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
-0.49260560810122694,-0.491244965097196,-0.4950252587411187,-0.4924512410568953,-0.519377007067429,-0.7739242894431142,0.5246048948535081,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
