open,high,low,close,volume,market_cap,foreign,ndq,s&p,kosdaq,kospi,base rate
1.0,0.9996053706858642,0.9996640638484685,0.9991625515912299,-0.0030752681843087657,0.9865108419349802,0.7625287808207415,0.8476460293397521,0.7902851367660847,0.7377474481909798,0.7430834197229149,-0.7662128800120829
0.9996053706858642,1.0,0.9996076992449631,0.999652072633078,0.005248894031386666,0.9868607391508004,0.7626297490847904,0.8477192515875118,0.7902295740370252,0.7378204852664046,0.7425019794930179,-0.7668007389956181
0.9996640638484685,0.9996076992449631,1.0,0.9996443055216514,-0.010527191814627836,0.9873678312272123,0.7620554858478863,0.8477912774692088,0.7904195982922941,0.7382943488664881,0.7446001478967764,-0.7664558634558136
0.9991625515912299,0.999652072633078,0.9996443055216514,1.0,-0.003981146407935301,0.9875442693039894,0.7624081802777047,0.8474764444180514,0.7901736368471444,0.737838975282915,0.7437055447839797,-0.7664671504009071
-0.0030752681843087657,0.005248894031386666,-0.010527191814627836,-0.003981146407935301,1.0,-0.044712145702984034,0.042000648900631134,0.00035417546350934893,-0.05146961589704875,-0.09840589573052014,-0.07439181931369981,0.057324341117827575
0.9865108419349802,0.9868607391508004,0.9873678312272123,0.9875442693039894,-0.044712145702984034,1.0,0.6705235338606884,0.804884771452007,0.7630713415267839,0.7323159982631512,0.7644186331415626,-0.7631076361534357
0.7625287808207415,0.7626297490847904,0.7620554858478863,0.7624081802777047,0.042000648900631134,0.6705235338606884,1.0,0.7540788266594385,0.6887455695336133,0.5225426959900441,0.4679793094472866,-0.5819533506005705
0.8476460293397521,0.8477192515875118,0.8477912774692088,0.8474764444180514,0.00035417546350934893,0.804884771452007,0.7540788266594385,1.0,0.8370482975501229,0.7615200405775443,0.5686669982729659,-0.8320723299515359
0.7902851367660847,0.7902295740370252,0.7904195982922941,0.7901736368471444,-0.05146961589704875,0.7630713415267839,0.6887455695336133,0.8370482975501229,1.0,0.7054236044470583,0.5641208115085922,-0.7503083615372682
0.7377474481909798,0.7378204852664046,0.7382943488664881,0.737838975282915,-0.09840589573052014,0.7323159982631512,0.5225426959900441,0.7615200405775443,0.7054236044470583,1.0,0.7643939190930464,-0.7706342115300245
0.7430834197229149,0.7425019794930179,0.7446001478967764,0.7437055447839797,-0.07439181931369981,0.7644186331415626,0.4679793094472866,0.5686669982729659,0.5641208115085922,0.7643939190930464,1.0,-0.4942735502651641
-0.7662128800120829,-0.7668007389956181,-0.7664558634558136,-0.7664671504009071,0.057324341117827575,-0.7631076361534357,-0.5819533506005705,-0.8320723299515359,-0.7503083615372682,-0.7706342115300245,-0.4942735502651641,1.0
