date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20101210,15180,15300,15020,15260,439890,1016850000000,35.709999084472656,"1,143.50",22.84,124.48,509.2,1986.14,2.5
20101213,15280,15360,15180,15300,279700,1019515000000,35.77000045776367,"1,145.90",22.71,124.56,513.41,1996.59,2.5
20101214,15320,15560,15300,15460,412480,1030177000000,35.84000015258789,"1,139.25",22.48,124.67,515.0,2009.05,2.5
20101215,15400,15580,15320,15540,276200,1036238000000,35.97999954223633,"1,155.25",22.53,124.1,514.69,2017.48,2.5
20101216,15460,15640,15380,15580,307830,1038905000000,36.060001373291016,"1,155.25",23.46,124.82,511.71,2009.24,2.5
20101217,15580,15580,15320,15540,378035,1036238000000,36.060001373291016,"1,156.05",23.5,124.3,510.74,2026.3,2.5
20101220,15320,15580,14980,14980,400545,998896000000,36.04999923706055,"1,155.10",23.49,124.6,497.95,2020.28,2.5
20101221,15120,15240,14940,14980,313325,998896000000,35.95000076293945,"1,156.15",24.16,125.39,506.67,2037.09,2.5
20101222,14980,15180,14980,15040,146735,1002897000000,35.9900016784668,"1,154.30",24.16,125.78,505.01,2038.11,2.5
20101223,15100,15240,15000,15220,393820,1014900000000,36.02999877929688,"1,152.30",23.82,125.6,502.39,2037.53,2.5
20101224,15220,15240,14920,15060,362460,1004230000000,35.86000061035156,"1,150.95",23.94,125.65,499.63,2029.6,2.5
20101227,14900,14980,14720,14720,202710,981559000000,35.84000015258789,"1,149.10",23.81,125.83,496.68,2022.19,2.5
20101228,14720,14900,14620,14620,313715,974890000000,35.720001220703125,"1,144.50",0.0,0.0,494.95,2033.32,2.5
20101229,14520,15260,14520,15260,577515,1017567000000,35.7400016784668,"1,146.50",23.97,125.92,502.31,2043.49,2.5
20101230,15260,15440,14980,15440,525945,1029570000000,35.849998474121094,"1,130.95",23.79,125.72,510.69,2051.0,2.5
20110103,15500,15500,15220,15360,336830,1024235000000,35.81999969482422,"1,124.65",24.11,127.05,518.05,2070.08,3.25
20110104,15360,15880,15360,15520,387070,1034904000000,35.95000076293945,"1,125.50",23.92,126.98,521.35,2085.14,3.25
20110105,15560,15700,15400,15600,277215,1040239000000,36.119998931884766,"1,123.50",23.65,127.64,523.81,2082.55,3.25
20110106,15760,15840,15520,15640,221790,1042906000000,36.15999984741211,"1,123.20",23.55,127.39,527.64,2077.61,3.25
20110107,15720,16100,15580,16020,659375,1068245000000,36.2400016784668,"1,122.20",23.38,127.14,530.84,2086.2,3.25
20110110,16140,16340,15860,15860,289910,1057576000000,36.2400016784668,"1,127.50",23.46,126.98,533.98,2080.81,3.25
20110111,15920,16200,15640,16200,418320,1082257000000,36.209999084472656,"1,126.00",23.77,127.43,533.67,2088.32,3.25
20110112,16280,16280,15860,16020,446145,1070232000000,36.34000015258789,"1,111.50",23.96,128.58,535.43,2094.95,3.25
20110113,16020,16280,15800,16240,546610,1084929000000,36.68000030517578,"1,112.50",24.11,128.37,534.27,2089.48,3.25
20110114,16240,16320,15920,16120,964680,1076912000000,36.83000183105469,"1,115.05",24.37,129.3,535.2,2108.17,3.25
20110117,15980,16200,15720,16160,590540,1079584000000,36.790000915527344,"1,115.50",24.4,129.52,533.01,2099.85,3.25
20110118,15980,16080,15720,15720,383640,1050190000000,36.83000183105469,"1,113.00",23.78,128.25,529.02,2096.48,3.25
20110119,15780,16060,15460,16020,490410,1070232000000,37.02000045776367,"1,112.60",0.0,0.0,532.97,2115.69,3.25
20110120,15700,16020,15660,15740,298700,1051526000000,37.02999877929688,"1,124.50",24.01,128.08,533.36,2106.66,3.25
20110121,15740,15840,15460,15740,375835,1051526000000,37.20000076293945,"1,118.50",24.3,128.37,525.75,2069.92,3.25
20110124,15740,15980,15600,15900,373055,1062215000000,37.470001220703125,"1,118.50",24.56,129.1,527.09,2082.16,3.25
20110125,15880,15980,15800,15800,481905,1055534000000,38.06999969482422,"1,121.00",24.3,129.17,522.96,2086.67,3.25
20110126,15880,16320,15880,16280,623770,1087601000000,38.150001525878906,"1,116.50",24.51,129.67,524.71,2110.46,3.25
20110127,16340,16600,16120,16600,605555,1108979000000,38.52000045776367,"1,114.45",25.21,129.99,528.63,2115.01,3.25
20110128,16700,16940,16440,16640,535875,1111651000000,38.72999954223633,"1,115.95",24.5,127.72,527.46,2107.87,3.25
20110131,16440,16580,16100,16120,394010,1076912000000,38.630001068115234,"1,119.88",24.48,128.68,521.38,2069.73,3.25
20110201,16140,16320,16020,16300,284615,1088937000000,38.70000076293945,"1,113.95",25.33,130.74,524.5,2072.03,3.25
20110207,16780,16780,16380,16460,367015,1099626000000,38.810001373291016,"1,103.50",26.78,131.97,531.09,2081.74,3.25
20110208,16460,16740,16400,16600,358960,1108979000000,39.0099983215332,"1,101.00",25.84,132.57,531.47,2069.7,3.25
20110209,16440,16800,16260,16680,478090,1114324000000,39.130001068115234,"1,110.65",27.58,132.27,525.74,2045.58,3.25
20110210,16520,17080,16520,16740,614875,1118332000000,39.09999847412109,"1,119.00",27.82,132.32,522.7,2008.5,3.25
20110211,16820,17340,16640,16780,1189550,1121004000000,39.709999084472656,"1,126.65",28.12,133.11,517.73,1977.19,3.25
20110214,16780,17080,16700,17000,514650,1135702000000,39.5099983215332,"1,124.00",29.64,133.43,520.35,2014.59,3.25
20110215,17000,17360,16900,17280,1576210,1154407000000,38.959999084472656,"1,123.80",28.28,133.01,520.88,2010.52,3.25
20110216,17440,17700,17120,17240,637235,1151735000000,38.9900016784668,"1,117.80",28.47,133.85,520.08,1989.11,3.25
20110217,17400,17480,16600,17420,776965,1164439000000,38.900001525878906,"1,114.85",28.73,134.25,511.08,1977.22,3.25
20110218,17420,17840,17220,17700,586810,1183156000000,39.0099983215332,"1,112.40",29.09,134.53,518.55,2013.14,3.25
20110221,17700,18000,17600,17900,955310,1196525000000,39.130001068115234,"1,119.35",0.0,0.0,520.59,2005.3,3.25
20110222,17800,18020,17640,17880,246255,1195188000000,39.16999816894531,"1,129.80",28.0,131.83,512.06,1969.92,3.25
20110223,17860,18000,17520,17900,617050,1196525000000,39.060001373291016,"1,130.20",28.0,131.02,507.16,1961.63,3.25
20110224,17900,18960,17800,18580,1304305,1241980000000,39.15999984741211,"1,131.25",28.02,130.93,501.11,1949.88,3.25
20110225,18800,19900,18580,19560,1031275,1307488000000,39.310001373291016,"1,127.00",28.41,132.33,509.33,1963.43,3.25
20110228,19800,19980,19000,19920,1301370,1331552000000,38.900001525878906,"1,125.35",28.61,133.15,504.46,1939.3,3.25
20110302,19620,19920,18720,19160,1226220,1280750000000,38.54999923706055,"1,123.50",27.84,131.21,503.46,1928.24,3.25
20110303,19080,19720,18760,19700,958585,1316846000000,38.34999847412109,"1,115.90",28.39,133.47,510.94,1970.66,3.25
20110304,19700,19700,18880,18920,1010095,1264707000000,38.5,"1,117.85",28.02,132.47,518.79,2004.68,3.25
20110307,18820,19100,18520,18520,614540,1237969000000,38.459999084472656,"1,119.35",28.24,131.43,518.77,1980.27,3.25
20110308,18660,19120,18500,19080,500455,1275402000000,38.380001068115234,"1,115.95",28.38,132.58,524.99,1996.32,3.25
20110309,19100,19460,18840,19400,305430,1296793000000,38.33000183105469,"1,114.70",27.75,132.39,522.7,2001.47,3.25
20110310,19500,19520,18480,18980,604615,1268718000000,38.060001373291016,"1,127.45",26.98,129.94,522.17,1981.58,3.25
20110311,18780,18780,18240,18500,484350,1236632000000,37.869998931884766,"1,126.35",27.19,130.84,518.55,1955.54,3.25
20110314,18300,18580,17520,18200,595840,1219709000000,37.7400016784668,"1,125.00",26.37,130.05,502.98,1971.23,3.25
20110315,18200,18820,17200,18000,710075,1206306000000,37.43000030517578,"1,135.05",25.82,128.56,489.44,1923.92,3.25
20110316,18100,18480,17840,18040,606175,1208986000000,37.2400016784668,"1,137.95",24.49,126.17,492.36,1957.97,3.25
20110317,17600,18160,17540,18140,297285,1215688000000,37.290000915527344,"1,135.45",24.58,127.85,487.81,1959.03,3.25
20110318,18160,18540,18120,18200,551140,1219709000000,37.220001220703125,"1,125.45",24.79,127.76,494.79,1981.13,3.25
20110321,18240,18340,17780,18080,568675,1211667000000,37.06999969482422,"1,121.45",25.36,129.74,506.53,2003.42,3.25
20110322,18180,18400,17920,18400,442355,1233112000000,36.93000030517578,"1,121.00",25.15,129.29,507.8,2013.66,3.25
20110323,18480,19340,18320,19160,574725,1284045000000,36.869998931884766,"1,122.90",25.33,129.66,510.17,2012.18,3.25
20110324,19200,19500,18920,19480,940330,1305491000000,36.29999923706055,"1,118.95",25.58,130.9,513.7,2036.78,3.25
20110325,19640,19640,19060,19360,364415,1297449000000,36.27999877929688,"1,111.05",25.3,131.3,514.57,2054.04,3.25
20110328,19360,19760,19140,19760,535685,1324255000000,36.560001373291016,"1,114.10",25.28,130.98,512.74,2056.39,3.25
20110329,19740,20180,19660,19660,911495,1317554000000,36.540000915527344,"1,111.50",25.75,131.86,514.19,2072.13,3.25
20110330,19780,20060,19600,19960,422805,1337659000000,36.59999847412109,"1,103.45",25.79,132.77,520.21,2091.38,3.25
20110331,20180,20180,19600,19600,271640,1313533000000,36.61000061035156,"1,096.50",25.84,132.59,525.42,2106.7,3.25
20110401,19560,19940,19440,19860,452105,1330957000000,36.79999923706055,"1,087.05",28.23,133.15,532.06,2121.01,3.25
20110404,19960,20260,19480,19760,499090,1324255000000,36.70000076293945,"1,088.45",27.44,133.26,534.9,2115.87,3.25
20110405,19640,20000,19500,19960,314280,1337659000000,36.72999954223633,"1,087.50",28.0,133.24,537.66,2130.43,3.25
20110406,19860,19960,19640,19640,205805,1316213000000,36.75,"1,085.85",28.83,133.66,533.98,2126.71,3.25
20110407,19720,20160,19600,19780,473845,1325596000000,36.84999847412109,"1,087.60",29.07,133.32,534.97,2122.14,3.25
20110408,19860,19940,19620,19700,455885,1320234000000,36.970001220703125,"1,082.50",28.45,132.86,534.2,2127.97,3.25
20110411,19820,20160,19540,19600,410800,1313533000000,37.08000183105469,"1,088.25",28.03,132.46,533.11,2122.39,3.25
20110412,19600,19780,18920,19600,722985,1315865000000,37.29999923706055,"1,092.00",27.79,131.47,525.11,2089.4,3.25
20110413,19700,19780,19220,19760,512690,1326607000000,37.34999847412109,"1,086.55",27.76,131.46,528.7,2121.92,3.25
20110414,19540,20780,19540,20780,1346360,1395086000000,37.84999847412109,"1,086.30",27.81,131.56,531.47,2141.06,3.25
20110415,21060,22000,20860,21720,1418315,1458193000000,38.61000061035156,"1,088.00",28.21,132.04,534.58,2140.5,3.25
20110418,21400,21660,21080,21320,365735,1431339000000,38.70000076293945,"1,088.50",27.57,130.56,528.52,2137.72,3.25
20110419,21320,22000,21080,21740,597430,1459536000000,38.88999938964844,"1,085.45",27.4,131.31,526.62,2122.68,3.25
20110420,21940,22000,21440,21800,345200,1463564000000,38.86000061035156,"1,078.70",27.32,133.1,532.25,2169.91,3.25
20110421,21760,21900,20860,21900,1042895,1470278000000,38.66999816894531,"1,080.95",27.54,133.78,529.58,2198.54,3.25
20110422,21900,21900,21040,21040,619310,1412541000000,38.36000061035156,"1,081.05",0.0,0.0,525.26,2197.82,3.25
20110425,20900,21180,20620,21000,418345,1409856000000,38.5,"1,082.28",27.23,133.64,528.6,2216.0,3.25
20110426,21000,21380,20700,21240,490395,1425968000000,38.41999816894531,"1,083.00",27.28,134.79,521.68,2206.3,3.25
20110427,21420,21480,20740,21040,782030,1412541000000,38.560001373291016,"1,077.55",27.48,135.67,518.39,2206.7,3.25
20110428,21260,22020,21200,21340,777915,1432682000000,39.08000183105469,"1,073.40",27.24,136.11,514.67,2208.35,3.25
20110429,21400,22000,21000,21960,529960,1474306000000,39.31999969482422,"1,068.50",27.12,136.43,511.0,2192.36,3.25
20110502,21920,22580,21420,22540,462930,1513245000000,39.33000183105469,"1,065.95",27.14,136.22,516.76,2228.96,3.25
20110503,22320,22740,21740,21740,373675,1459536000000,39.38999938964844,"1,073.50",26.77,135.73,512.51,2200.73,3.25
20110504,21620,22060,21320,21740,310905,1459536000000,39.34999847412109,"1,076.75",26.59,134.83,510.53,2180.64,3.25
20110506,21400,21560,20860,21200,503960,1423283000000,39.130001068115234,"1,085.55",26.59,134.2,506.42,2147.45,3.25
20110509,21200,21280,20420,20500,418770,1376288000000,38.93999862670898,"1,081.50",27.37,134.72,504.37,2139.17,3.25
20110511,20620,20760,20380,20420,264725,1370917000000,38.91999816894531,"1,076.50",27.02,134.44,505.18,2166.63,3.25
20110512,20380,20560,19980,20300,386280,1362860000000,38.810001373291016,"1,088.50",27.19,135.08,504.46,2122.65,3.25
20110513,20540,20900,20140,20660,253990,1387029000000,38.68000030517578,"1,086.95",26.91,134.04,507.28,2120.08,3.25
20110516,20680,20900,20400,20760,436690,1398788000000,38.90999984741211,"1,091.85",26.23,133.19,506.07,2104.18,3.25
20110517,20700,21020,20560,20820,563075,1402830000000,39.2400016784668,"1,088.50",25.95,133.17,501.72,2102.41,3.25
20110518,20860,21060,20340,20600,394650,1388007000000,39.20000076293945,"1,088.50",26.19,134.36,498.94,2135.78,3.25
20110519,20600,20700,20160,20400,264400,1374531000000,39.20000076293945,"1,086.50",26.13,134.68,487.03,2095.51,3.25
20110520,20440,20560,20040,20180,176170,1359708000000,39.16999816894531,"1,082.80",25.5,133.61,486.24,2111.5,3.25
20110523,20260,20900,20060,20340,531730,1370488000000,38.869998931884766,"1,097.95",24.94,132.06,472.94,2055.71,3.25
20110524,20200,20400,19960,20000,708490,1347580000000,39.540000915527344,"1,093.40",24.95,131.95,474.32,2061.76,3.25
20110525,20000,20140,19860,20100,389975,1354317000000,39.95000076293945,"1,101.50",24.8,132.39,471.23,2035.87,3.25
20110526,20340,20520,20020,20400,200675,1374531000000,39.869998931884766,"1,089.50",24.38,133.0,479.96,2091.91,3.25
20110527,20300,20620,20260,20380,149875,1373184000000,39.91999816894531,"1,082.40",0.0,0.0,483.22,2100.24,3.25
20110530,20380,20660,20320,20380,81620,1373184000000,39.93000030517578,"1,080.15",25.37,133.51,480.52,2093.79,3.25
20110531,20440,21160,20400,20960,353235,1412263000000,39.9900016784668,"1,078.50",25.52,134.9,484.54,2142.47,3.25
20110601,21040,21560,20960,21400,195025,1441910000000,40.11000061035156,"1,078.35",24.48,131.87,483.23,2141.34,3.25
20110602,20980,22080,20840,21800,344300,1468862000000,40.38999938964844,"1,081.25",24.56,131.73,477.83,2114.2,3.25
20110603,22140,22540,22100,22380,309545,1507942000000,40.59000015258789,"1,077.50",24.13,130.42,476.1,2113.47,3.25
20110607,22280,22940,22180,22920,320715,1544326000000,40.72999954223633,"1,077.40",23.79,128.96,472.8,2099.71,3.25
20110608,22600,22980,22420,22920,153810,1544326000000,40.7599983215332,"1,084.00",23.41,128.42,469.15,2083.35,3.25
20110609,22920,22940,22600,22600,185395,1522765000000,40.869998931884766,"1,080.95",24.15,129.4,473.47,2071.42,3.25
20110610,22880,23200,22140,22440,333360,1511984000000,40.970001220703125,"1,084.50",23.8,127.6,466.91,2046.67,3.25
20110613,22440,23060,22140,22560,128955,1520859000000,40.959999084472656,"1,086.95",23.8,127.7,458.15,2048.74,3.25
20110614,22780,22780,22200,22220,282345,1497939000000,41.040000915527344,"1,081.25",24.18,129.32,462.29,2076.83,3.25
20110615,22220,22600,21640,22580,533150,1522208000000,41.08000183105469,"1,087.65",23.51,127.02,464.83,2086.53,3.25
20110616,22460,23100,22120,22700,232900,1530297000000,41.119998931884766,"1,091.85",23.73,127.3,460.54,2046.63,3.25
20110617,22600,22880,22200,22760,196485,1534342000000,41.09999847412109,"1,085.95",23.77,127.05,459.33,2031.93,3.25
20110620,22900,22900,22420,22500,75840,1516815000000,41.06999969482422,"1,083.40",23.83,127.7,457.23,2019.65,3.25
20110621,22500,22860,22160,22660,144230,1527601000000,41.0099983215332,"1,075.40",24.28,129.45,459.57,2048.17,3.25
20110622,22720,23280,22600,23120,208925,1558611000000,40.97999954223633,"1,074.30",23.97,128.67,463.77,2063.9,3.25
20110623,23080,23080,22500,22500,227520,1516815000000,40.91999816894531,"1,080.50",23.35,128.3,464.62,2055.86,3.25
20110624,22680,22880,22460,22740,147055,1532994000000,40.959999084472656,"1,078.85",23.39,126.81,473.66,2090.81,3.25
20110627,22400,22500,22120,22120,171410,1491197000000,40.93000030517578,"1,083.60",23.67,127.94,475.43,2070.29,3.25
20110628,22160,22300,21720,22000,361655,1483108000000,40.900001525878906,"1,080.75",24.01,129.61,474.65,2062.91,3.25
20110629,22100,22300,21920,22100,415790,1489849000000,41.0,"1,073.00",25.14,130.72,476.57,2094.42,3.25
20110630,22300,22400,22160,22200,243685,1496590000000,41.09000015258789,"1,067.00",25.3,131.97,479.55,2100.69,3.25
20110701,22240,22360,21900,22020,516905,1484456000000,41.33000183105469,"1,065.25",0.0,0.0,484.11,2125.74,3.25
20110704,22360,22400,22200,22400,974490,1510073000000,42.47999954223633,"1,063.45",26.12,133.92,489.3,2145.3,3.25
20110705,22400,22400,22260,22400,348085,1510073000000,42.68999862670898,"1,066.85",26.27,133.81,492.37,2161.75,3.25
20110706,22380,22420,22160,22340,336390,1506028000000,42.63999938964844,"1,065.95",25.6,133.97,492.94,2171.19,3.25
20110707,22340,22900,22320,22400,617870,1510073000000,42.56999969482422,"1,064.00",25.78,135.36,495.52,2180.59,3.25
20110708,22380,23400,22300,23400,1454890,1577487000000,42.41999816894531,"1,056.95",25.37,134.4,496.82,2180.35,3.25
20110711,23240,24180,23180,24080,722425,1623329000000,42.63999938964844,"1,058.00",24.13,131.97,498.37,2157.16,3.25
20110712,23900,24320,23500,23500,1449240,1584229000000,43.16999816894531,"1,065.00",23.91,131.4,490.63,2109.73,3.25
20110713,23500,25580,23440,25260,1087970,1704393000000,43.470001220703125,"1,056.80",23.82,131.84,494.97,2129.64,3.25
20110714,25260,25280,24520,24600,726390,1647560000000,43.54999923706055,"1,058.00",23.54,130.93,497.18,2130.07,3.25
20110715,25000,25980,23980,24500,1017155,1640863000000,43.41999816894531,"1,058.55",23.69,131.69,507.0,2145.2,3.25
20110718,24600,25600,24280,25420,775400,1702479000000,43.27999877929688,"1,060.55",22.77,130.61,517.93,2130.48,3.25
20110719,25420,26640,25320,26360,1618970,1765434000000,44.5,"1,056.85",23.36,132.73,524.48,2130.21,3.25
20110720,26940,28000,26240,27200,1113445,1821692000000,44.68999862670898,"1,054.40",23.39,132.65,526.61,2154.95,3.25
20110721,27200,27780,26960,27400,561395,1835087000000,44.79999923706055,"1,051.15",23.84,134.49,524.54,2145.04,3.25
20110722,27200,28560,27040,27720,504360,1856519000000,44.709999084472656,"1,050.88",24.2,134.58,531.24,2171.23,3.25
20110725,27720,28000,27700,27720,633120,1856519000000,44.81999969482422,"1,054.90",24.14,133.83,529.9,2150.48,3.25
20110726,27900,28680,27400,28500,460335,1908759000000,44.83000183105469,"1,049.40",24.29,133.33,535.85,2168.7,3.25
20110727,27400,28780,26600,28400,1153745,1902061000000,43.93000030517578,"1,053.95",23.5,130.6,538.12,2174.31,3.25
20110728,28000,28020,26940,27000,752030,1808298000000,43.459999084472656,"1,053.50",24.0,130.22,538.54,2155.85,3.25
20110729,27000,27180,26240,26400,611685,1768113000000,43.18999862670898,"1,054.30",24.07,129.33,536.05,2133.21,3.25
20110801,26640,26980,26300,26680,357085,1786866000000,43.0,"1,050.00",24.19,128.78,544.39,2172.31,3.25
20110802,26700,27180,25720,26000,698520,1741324000000,43.02000045776367,"1,053.10",23.38,125.49,538.06,2121.27,3.25
20110803,25700,27140,25400,26780,417670,1793563000000,43.08000183105469,"1,058.05",23.49,126.17,531.91,2066.26,3.25
20110804,27120,28160,26540,27500,709175,1841785000000,43.11000061035156,"1,061.70",22.41,120.26,522.07,2018.47,3.25
20110805,26220,27920,25540,26980,1193605,1806958000000,42.790000915527344,"1,067.40",22.79,120.08,495.55,1943.75,3.25
20110808,26220,26600,24580,26160,842525,1752039000000,42.470001220703125,"1,085.85",20.4,112.26,462.69,1869.45,3.25
20110809,25140,25940,23180,25160,597515,1685065000000,42.2400016784668,"1,085.70",22.62,117.48,432.88,1801.35,3.25
20110810,26100,26400,25600,25600,898270,1714534000000,42.47999954223633,"1,083.65",21.47,112.29,453.55,1806.24,3.25
20110811,24500,28000,24500,27000,676475,1811511000000,42.06999969482422,"1,078.45",23.54,117.33,469.24,1817.44,3.25
20110812,27000,27600,25220,25880,1715680,1736366000000,40.810001373291016,"1,079.05",22.97,118.12,474.15,1793.31,3.25
20110816,25400,25600,23640,23800,6021705,1596813000000,36.790000915527344,"1,071.25",22.97,119.59,496.23,1879.87,3.25
20110817,23540,24700,22360,24700,6282680,1657197000000,34.34000015258789,"1,068.80",22.87,119.67,506.44,1892.67,3.25
20110818,24720,26040,24180,25500,3345510,1710871000000,33.619998931884766,"1,083.30",21.61,114.51,507.8,1860.58,3.25
20110819,24600,25880,24320,24960,1883645,1674641000000,33.209999084472656,"1,087.35",21.2,112.64,474.65,1744.88,3.25
20110822,25600,25620,22980,24500,1564215,1643778000000,32.77000045776367,"1,083.55",20.98,112.73,465.9,1710.7,3.25
20110823,24540,25000,23800,24160,1050355,1620966000000,32.43000030517578,"1,078.00",22.36,116.44,479.75,1776.68,3.25
20110824,24180,24620,23220,23320,908140,1564608000000,32.25,"1,083.50",23.05,118.08,474.29,1754.78,3.25
20110825,23540,24140,23360,23780,870860,1595471000000,32.349998474121094,"1,089.50",22.24,116.28,471.5,1764.58,3.25
20110826,23780,24480,23060,23800,750350,1596813000000,32.18000030517578,"1,080.00",22.73,117.97,473.31,1778.95,3.25
20110829,24200,24260,23460,23880,705220,1602180000000,32.15999984741211,"1,074.20",23.45,121.36,483.27,1829.5,3.25
20110830,24020,24980,23760,24840,902405,1666590000000,32.13999938964844,"1,070.85",23.43,121.68,488.49,1843.82,3.25
20110831,24780,25940,24560,25400,1781005,1704162000000,31.299999237060547,"1,065.40",23.69,122.22,493.44,1880.11,3.25
20110901,25600,25940,25200,25600,1031215,1717580000000,31.049999237060547,"1,064.40",23.15,120.94,490.22,1880.7,3.25
20110902,25800,26900,25500,26900,1577340,1804801000000,30.540000915527344,"1,065.60",0.0,0.0,494.47,1867.75,3.25
20110905,26480,27300,26200,26760,990510,1795408000000,30.149999618530277,"1,069.60",22.56,117.85,480.43,1785.83,3.25
20110906,26600,27560,26000,26800,968495,1798092000000,30.1299991607666,"1,074.65",21.69,116.99,465.35,1766.71,3.25
20110907,27400,28080,26900,27360,803630,1835664000000,30.07999992370605,"1,069.65",23.56,120.29,479.17,1833.46,3.25
20110908,27600,27600,26100,27200,1033420,1824929000000,29.96999931335449,"1,076.00",23.14,119.04,475.3,1846.64,3.25
20110909,26960,27200,25700,25700,546825,1724290000000,29.959999084472656,"1,077.50",22.26,115.92,470.94,1812.93,3.25
20110914,25680,26280,25400,25540,542275,1713555000000,29.899999618530277,"1,107.15",23.78,119.37,452.3,1749.16,3.25
20110915,26340,26600,25500,26280,415190,1763204000000,29.850000381469727,"1,114.00",25.14,121.43,454.95,1774.08,3.25
20110916,26540,27060,26400,26500,459160,1778123000000,29.850000381469727,"1,112.50",25.27,121.52,467.84,1840.1,3.25
20110919,26220,26780,26020,26020,267790,1745915000000,29.82999992370605,"1,139.95",24.79,120.31,462.84,1820.94,3.25
20110920,26000,27160,25800,26700,650235,1791543000000,30.049999237060547,"1,144.50",24.7,120.17,470.11,1837.97,3.25
20110921,26980,29300,26820,29300,908975,1966000000000,29.940000534057617,"1,149.85",24.18,116.63,477.51,1854.28,3.25
20110922,28900,29860,27800,28600,980455,1919031000000,29.51000022888184,"1,179.85",24.0,112.86,471.41,1800.55,3.25
20110923,27900,28400,27380,27380,494245,1837170000000,29.299999237060547,"1,165.50",24.39,113.54,446.51,1697.44,3.25
20110926,27400,27780,25660,26540,460035,1780807000000,29.229999542236328,"1,182.00",24.99,116.24,409.55,1652.71,3.25
20110927,27000,28300,26900,28000,358100,1878772000000,29.290000915527344,"1,169.80",25.07,117.54,433.41,1735.71,3.25
20110928,28560,28800,27220,27820,387055,1866694000000,29.239999771118164,"1,175.10",23.99,115.14,434.2,1723.09,3.25
20110929,27620,28640,27140,28640,344770,1921715000000,29.229999542236328,"1,174.55",24.06,116.05,443.26,1769.29,3.25
20110930,28600,29660,28100,28680,315355,1924399000000,29.209999084472656,"1,181.10",23.14,113.15,449.66,1769.65,3.25
20111004,27600,27960,26080,26800,1275870,1798253000000,29.229999542236328,"1,198.90",22.94,112.34,436.13,1706.19,3.25
20111005,27000,27000,25160,25160,866055,1688210000000,29.13999938964844,"1,187.00",23.87,114.42,421.18,1666.52,3.25
20111006,25800,27220,25780,26400,839775,1771413000000,29.15999984741211,"1,183.95",24.44,116.49,431.18,1710.32,3.25
20111007,27000,27100,25000,25080,958335,1682842000000,29.209999084472656,"1,171.00",24.11,115.71,442.64,1759.77,3.25
20111010,25100,26000,25000,25800,534405,1731154000000,29.170000076293945,"1,167.95",25.12,119.58,453.91,1766.44,3.25
20111011,26600,26600,25320,25400,681130,1704314000000,29.149999618530277,"1,171.50",25.07,119.7,459.06,1795.02,3.25
20111012,25420,26520,25180,26480,821470,1776781000000,29.059999465942383,"1,165.00",25.29,120.75,467.65,1809.5,3.25
