date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20110503,33409,33409,31553,31553,584154,1832314000000,32.130001068115234,"1,073.50",26.77,135.73,512.51,2200.73,3.25
20110504,31191,31734,30738,31010,398563,1800781000000,32.47999954223633,"1,076.75",26.59,134.83,510.53,2180.64,3.25
20110506,30783,31553,30647,31462,277579,1827029000000,32.400001525878906,"1,085.55",26.59,134.2,506.42,2147.45,3.25
20110509,31326,31689,31010,31010,156148,1800781000000,32.380001068115234,"1,081.50",27.37,134.72,504.37,2139.17,3.25
20110511,31191,31553,30602,30738,295130,1784986000000,32.369998931884766,"1,076.50",27.02,134.44,505.18,2166.63,3.25
20110512,30602,31055,30330,30783,199829,1787599000000,32.40999984741211,"1,088.50",27.19,135.08,504.46,2122.65,3.25
20110513,31191,31326,30512,30512,256855,1771862000000,32.36000061035156,"1,086.95",26.91,134.04,507.28,2120.08,3.25
20110516,30557,30693,29923,30149,210638,1750782000000,32.33000183105469,"1,091.85",26.23,133.19,506.07,2104.18,3.25
20110517,30014,31191,30014,30647,256540,1779701000000,32.40999984741211,"1,088.50",25.95,133.17,501.72,2102.41,3.25
20110518,30783,31236,30330,30964,257706,1798110000000,32.45000076293945,"1,088.50",26.19,134.36,498.94,2135.78,3.25
20110519,30964,31055,30014,30059,325721,1745556000000,32.349998474121094,"1,086.50",26.13,134.68,487.03,2095.51,3.25
20110520,30104,30285,28882,29968,453082,1740271000000,32.22999954223633,"1,082.80",25.5,133.61,486.24,2111.5,3.25
20110523,29516,29787,29153,29244,183897,1698228000000,32.209999084472656,"1,097.95",24.94,132.06,472.94,2055.71,3.25
20110524,28655,29651,28655,29606,241403,1719250000000,32.2599983215332,"1,093.40",24.95,131.95,474.32,2061.76,3.25
20110525,29335,30783,29335,30738,452160,1784986000000,32.290000915527344,"1,101.50",24.8,132.39,471.23,2035.87,3.25
20110526,30783,31055,30376,30964,260787,1798110000000,32.27000045776367,"1,089.50",24.38,133.0,479.96,2091.91,3.25
20110527,30874,31734,30874,31643,417203,1843426000000,32.529998779296875,"1,082.40",0.0,0.0,483.22,2100.24,3.25
20110530,32096,33183,31643,32503,886124,1893527000000,32.43000030517578,"1,080.15",25.37,133.51,480.52,2093.79,3.25
20110531,32685,33137,32051,33137,837664,1930462000000,32.83000183105469,"1,078.50",25.52,134.9,484.54,2142.47,3.25
20110601,32956,32956,32277,32594,233041,1898828000000,32.90999984741211,"1,078.35",24.48,131.87,483.23,2141.34,3.25
20110602,31870,33092,31598,32594,430662,1898828000000,32.779998779296875,"1,081.25",24.56,131.73,477.83,2114.2,3.25
20110603,32639,33228,32141,32775,289256,1909373000000,32.779998779296875,"1,077.50",24.13,130.42,476.1,2113.47,3.25
20110607,34224,34858,32368,32368,919382,1885662000000,32.790000915527344,"1,077.40",23.79,128.96,472.8,2099.71,3.25
20110608,32820,33499,32368,33499,425141,1951551000000,32.84000015258789,"1,084.00",23.41,128.42,469.15,2083.35,3.25
20110609,33590,34224,33409,33680,362908,1962095000000,32.880001068115234,"1,080.95",24.15,129.4,473.47,2071.42,3.25
20110610,33952,34360,32956,33047,243242,1925219000000,32.869998931884766,"1,084.50",23.8,127.6,466.91,2046.67,3.25
20110613,32685,33862,32141,33862,307089,1972698000000,32.849998474121094,"1,086.95",23.8,127.7,458.15,2048.74,3.25
20110614,33997,34405,33364,34360,468201,2001710000000,32.849998474121094,"1,081.25",24.18,129.32,462.29,2076.83,3.25
20110615,34631,35491,34405,35039,668469,2041267000000,32.880001068115234,"1,087.65",23.51,127.02,464.83,2086.53,3.25
20110616,34676,35853,34541,35174,629609,2049131000000,33.02000045776367,"1,091.85",23.73,127.3,460.54,2046.63,3.25
20110617,36578,36668,35672,36216,816277,2109835000000,33.11000061035156,"1,085.95",23.77,127.05,459.33,2031.93,3.25
20110620,36668,37619,36080,36759,618598,2141469000000,33.20000076293945,"1,083.40",23.83,127.7,457.23,2019.65,3.25
20110621,36668,36940,36080,36940,458277,2152013000000,33.29999923706055,"1,075.40",24.28,129.45,459.57,2048.17,3.25
20110622,36940,37710,36668,36940,375656,2152013000000,33.29999923706055,"1,074.30",23.97,128.67,463.77,2063.9,3.25
20110623,36533,36623,35763,36306,411314,2115078000000,33.310001373291016,"1,080.50",23.35,128.3,464.62,2055.86,3.25
20110624,36487,38026,36397,38026,631976,2215280000000,33.4900016784668,"1,078.85",23.39,126.81,473.66,2090.81,3.25
20110627,38343,39249,37755,37936,626459,2210037000000,33.4900016784668,"1,083.60",23.67,127.94,475.43,2070.29,3.25
20110628,38117,38841,37528,38479,368819,2241671000000,33.72999954223633,"1,080.75",24.01,129.61,474.65,2062.91,3.25
20110629,38343,39520,38298,39520,427110,2302316000000,33.90999984741211,"1,073.00",25.14,130.72,476.57,2094.42,3.25
20110630,39747,40290,39294,40018,412750,2331328000000,33.900001525878906,"1,067.00",25.3,131.97,479.55,2100.69,3.25
20110701,40109,40199,39203,39249,438556,2286528000000,33.93000030517578,"1,065.25",0.0,0.0,484.11,2125.74,3.25
20110704,39249,39294,37664,38253,779893,2228505000000,33.95000076293945,"1,063.45",26.12,133.92,489.3,2145.3,3.25
20110705,38298,38570,37393,38026,517419,2215280000000,33.880001068115234,"1,066.85",26.27,133.81,492.37,2161.75,3.25
20110706,37981,38705,37347,38072,414915,2217960000000,33.91999816894531,"1,065.95",25.6,133.97,492.94,2171.19,3.25
20110707,38072,39068,38072,38932,304010,2268061000000,33.91999816894531,"1,064.00",25.78,135.36,495.52,2180.59,3.25
20110708,39203,39339,38660,38932,234806,2268061000000,33.93000030517578,"1,056.95",25.37,134.4,496.82,2180.35,3.25
20110711,38932,39113,38479,39068,182818,2275984000000,33.95000076293945,"1,058.00",24.13,131.97,498.37,2157.16,3.25
20110712,38615,39747,38207,39747,397908,2315540000000,33.91999816894531,"1,065.00",23.91,131.4,490.63,2109.73,3.25
20110713,40109,41195,39837,41150,531814,2397275000000,33.869998931884766,"1,056.80",23.82,131.84,494.97,2129.64,3.25
20110714,40743,42237,40562,41739,440858,2431588000000,33.869998931884766,"1,058.00",23.54,130.93,497.18,2130.07,3.25
20110715,41874,42870,41422,42146,354877,2455299000000,33.900001525878906,"1,058.55",23.69,131.69,507.0,2145.2,3.25
20110718,41829,42463,41376,42191,250338,2457921000000,33.86000061035156,"1,060.55",22.77,130.61,517.93,2130.48,3.25
20110719,41784,42689,41648,42689,295002,2486933000000,33.779998779296875,"1,056.85",23.36,132.73,524.48,2130.21,3.25
20110720,42916,43232,42327,43187,314597,2515945000000,33.70000076293945,"1,054.40",23.39,132.65,526.61,2154.95,3.25
20110721,43368,43368,41195,41286,542191,2405198000000,33.560001373291016,"1,051.15",23.84,134.49,524.54,2145.04,3.25
20110722,41060,43187,40607,43187,456006,2515945000000,33.61000061035156,"1,050.88",24.2,134.58,531.24,2171.23,3.25
20110725,43504,45179,43187,44907,553923,2616147000000,33.75,"1,054.90",24.14,133.83,529.9,2150.48,3.25
20110726,45451,45632,44138,44817,423284,2610903000000,33.77000045776367,"1,049.40",24.29,133.33,535.85,2168.7,3.25
20110727,44726,44726,43232,43232,514355,2518566000000,33.5,"1,053.95",23.5,130.6,538.12,2174.31,3.25
20110728,42780,44002,42101,43776,466656,2550258000000,33.31999969482422,"1,053.50",24.0,130.22,538.54,2155.85,3.25
20110729,43459,43866,42780,43459,267055,2531790000000,33.2400016784668,"1,054.30",24.07,129.33,536.05,2133.21,3.25
20110801,43549,43866,42961,43866,248724,2555501000000,33.130001068115234,"1,050.00",24.19,128.78,544.39,2172.31,3.25
20110802,43640,44228,42961,43142,269700,2513323000000,33.09000015258789,"1,053.10",23.38,125.49,538.06,2121.27,3.25
20110803,42101,43278,40833,43142,544703,2513323000000,32.970001220703125,"1,058.05",23.49,126.17,531.91,2066.26,3.25
20110804,43730,44636,42282,42418,496581,2471145000000,32.939998626708984,"1,061.70",22.41,120.26,522.07,2018.47,3.25
20110805,40018,41829,39701,40607,798455,2365641000000,32.779998779296875,"1,067.40",22.79,120.08,495.55,1943.75,3.25
20110808,39656,40064,35129,38298,1234713,2231126000000,32.880001068115234,"1,085.85",20.4,112.26,462.69,1869.45,3.25
20110809,37121,37347,33454,36216,1078307,2109835000000,32.790000915527344,"1,085.70",22.62,117.48,432.88,1801.35,3.25
20110810,38932,39022,37257,37574,843714,2188948000000,32.630001068115234,"1,083.65",21.47,112.29,453.55,1806.24,3.25
20110811,35401,41105,35084,39882,1026407,2323405000000,32.650001525878906,"1,078.45",23.54,117.33,469.24,1817.44,3.25
20110812,41014,42055,39928,39973,944952,2328707000000,32.709999084472656,"1,079.05",22.97,118.12,474.15,1793.31,3.25
20110816,41920,42101,41060,41920,522844,2442133000000,32.650001525878906,"1,071.25",22.97,119.59,496.23,1879.87,3.25
20110817,41467,42463,41060,42327,386830,2465844000000,32.63999938964844,"1,068.80",22.87,119.67,506.44,1892.67,3.25
20110818,42327,43232,41286,42101,493464,2452677000000,32.650001525878906,"1,083.30",21.61,114.51,507.8,1860.58,3.25
20110819,40607,41467,38207,38207,670731,2225825000000,32.540000915527344,"1,087.35",21.2,112.64,474.65,1744.88,3.25
20110822,38117,40471,36261,39701,729223,2312861000000,32.68000030517578,"1,083.55",20.98,112.73,465.9,1710.7,3.25
20110823,41014,43866,40833,43866,1369023,2555501000000,33.36000061035156,"1,078.00",22.36,116.44,479.75,1776.68,3.25
20110824,44364,44364,42146,42553,724444,2479010000000,33.25,"1,083.50",23.05,118.08,474.29,1754.78,3.25
20110825,43323,44138,41557,41784,560696,2434210000000,33.099998474121094,"1,089.50",22.24,116.28,471.5,1764.58,3.25
20110826,41648,42282,41014,42101,484168,2452846000000,32.84000015258789,"1,080.00",22.73,117.97,473.31,1778.95,3.25
20110829,42825,43142,41829,42191,468225,2458089000000,32.66999816894531,"1,074.20",23.45,121.36,483.27,1829.5,3.25
20110830,42282,42463,41693,41829,355686,2436999000000,32.59000015258789,"1,070.85",23.43,121.68,488.49,1843.82,3.25
20110831,41829,42689,41014,42101,618592,2452846000000,32.09000015258789,"1,065.40",23.69,122.22,493.44,1880.11,3.25
20110901,42372,43187,41467,41648,730504,2426454000000,32.08000183105469,"1,064.40",23.15,120.94,490.22,1880.7,3.25
20110902,41965,42780,41331,42599,470978,2481860000000,32.06999969482422,"1,065.60",0.0,0.0,494.47,1867.75,3.25
20110905,42101,42327,41105,41286,327081,2405363000000,32.029998779296875,"1,069.60",22.56,117.85,480.43,1785.83,3.25
20110906,40471,41014,38434,39385,590244,2294609000000,31.96999931335449,"1,074.65",21.69,116.99,465.35,1766.71,3.25
20110907,40154,40743,39882,40743,262308,2373727000000,31.979999542236328,"1,069.65",23.56,120.29,479.17,1833.46,3.25
20110908,41286,41376,39611,40833,430422,2378971000000,31.989999771118164,"1,076.00",23.14,119.04,475.3,1846.64,3.25
20110909,40199,40652,39611,39928,255260,2326245000000,31.989999771118164,"1,077.50",22.26,115.92,470.94,1812.93,3.25
20110914,39792,39837,37755,37755,351423,2199644000000,32.029998779296875,"1,107.15",23.78,119.37,452.3,1749.16,3.25
20110915,38841,39385,36397,38026,594221,2215432000000,31.81999969482422,"1,114.00",25.14,121.43,454.95,1774.08,3.25
20110916,38796,39249,38162,39203,548328,2284005000000,31.71999931335449,"1,112.50",25.27,121.52,467.84,1840.1,3.25
20110919,38705,39430,37891,38524,357430,2244446000000,31.729999542236328,"1,139.95",24.79,120.31,462.84,1820.94,3.25
20110920,38298,38841,37574,38841,393694,2262915000000,31.65999984741211,"1,144.50",24.7,120.17,470.11,1837.97,3.25
20110921,39203,39747,38117,39385,395777,2294609000000,31.68000030517578,"1,149.85",24.18,116.63,477.51,1854.28,3.25
20110922,38479,39520,38162,39203,312379,2284005000000,31.6299991607666,"1,179.85",24.0,112.86,471.41,1800.55,3.25
20110923,37936,38796,37710,38026,405042,2215432000000,31.82999992370605,"1,165.50",24.39,113.54,446.51,1697.44,3.25
20110926,38162,38570,35763,36170,644438,2107300000000,32.040000915527344,"1,182.00",24.99,116.24,409.55,1652.71,3.25
20110927,37302,39203,37212,39113,536941,2278762000000,32.20000076293945,"1,169.80",25.07,117.54,433.41,1735.71,3.25
20110928,39701,40199,39022,39792,564875,2318321000000,32.41999816894531,"1,175.10",23.99,115.14,434.2,1723.09,3.25
20110929,39339,40109,39203,39973,426393,2328866000000,32.33000183105469,"1,174.55",24.06,116.05,443.26,1769.29,3.25
20110930,39928,41784,39882,39973,704587,2328866000000,32.5,"1,181.10",23.14,113.15,449.66,1769.65,3.25
20111004,38026,40290,37936,40290,355658,2347335000000,32.5099983215332,"1,198.90",22.94,112.34,436.13,1706.19,3.25
20111005,40471,40562,39249,39520,391497,2302474000000,32.5099983215332,"1,187.00",23.87,114.42,421.18,1666.52,3.25
20111006,40743,41512,39747,41512,631242,2418530000000,32.529998779296875,"1,183.95",24.44,116.49,431.18,1710.32,3.25
20111007,41739,42463,41105,42237,596596,2460769000000,32.7400016784668,"1,171.00",24.11,115.71,442.64,1759.77,3.25
20111010,42191,42644,41557,42327,334994,2466013000000,32.709999084472656,"1,167.95",25.12,119.58,453.91,1766.44,3.25
20111011,42644,43323,41376,42282,440450,2463391000000,32.7599983215332,"1,171.50",25.07,119.7,459.06,1795.02,3.25
20111012,42282,42644,41829,42372,268294,2468635000000,32.72999954223633,"1,165.00",25.29,120.75,467.65,1809.5,3.25
