date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20101111,398500,403000,380000,380000,561720,25182980000000,34.15999984741211,"1,111.50",21.74,121.64,524.05,1914.73,2.5
20101112,390000,397500,380500,388500,460282,25746283000000,34.29999923706055,"1,127.45",21.51,120.2,509.35,1913.12,2.5
20101115,387000,393000,374000,384500,378198,25481199000000,34.310001373291016,"1,135.50",21.58,120.03,504.83,1913.81,2.5
20101116,378000,388000,376500,382000,269338,25315522000000,34.33000183105469,"1,130.80",21.28,118.16,503.04,1899.13,2.5
20101117,377000,392500,376500,390500,237439,25878825000000,34.29999923706055,"1,142.50",21.25,118.22,505.74,1897.11,2.5
20101118,396000,402000,394000,402000,307394,26640942000000,34.31999969482422,"1,130.90",21.83,119.96,514.13,1927.86,2.5
20101119,402000,407500,398000,401500,229313,26607806000000,34.310001373291016,"1,132.15",21.96,120.29,517.04,1940.96,2.5
20101122,400500,401500,388500,395000,300861,26177045000000,34.2599983215332,"1,127.00",21.57,120.19,515.98,1944.34,2.5
20101123,390000,393500,384500,391000,290529,25911961000000,34.279998779296875,"1,164.50",21.24,118.45,511.58,1928.94,2.5
20101124,387000,389500,382500,388000,360152,25713148000000,34.20000076293945,"1,147.95",21.52,120.2,505.32,1925.98,2.5
20101125,390000,394500,386000,394500,219400,26143909000000,34.22999954223633,"1,142.15",21.51,119.29,508.28,1927.68,2.5
20101126,392000,395000,379500,380500,235607,25216115000000,34.220001220703125,"1,155.95",0.0,0.0,493.56,1901.8,2.5
20101129,378000,386000,370000,381500,247180,25282386000000,34.18000030517578,"1,165.50",21.48,119.16,494.33,1895.54,2.5
20101130,381500,392000,379000,388000,271610,25713148000000,34.209999084472656,"1,158.00",21.47,118.49,498.39,1904.63,2.5
20101201,386500,396500,386000,395500,210295,26210180000000,34.2599983215332,"1,150.00",22.57,121.01,502.48,1929.32,2.5
20101202,396000,397000,392000,395500,229738,26210180000000,34.27000045776367,"1,150.00",23.25,122.56,505.94,1950.26,2.5
20101203,396000,399000,387500,395000,220106,26177045000000,34.31999969482422,"1,137.75",22.63,122.89,502.13,1957.26,2.5
20101206,391000,395000,385000,385000,171501,25514335000000,34.29999923706055,"1,138.45",22.81,122.76,502.54,1953.64,2.5
20101207,389000,389000,379500,388500,230914,25746283000000,34.400001525878906,"1,132.50",22.67,122.83,504.49,1962.52,2.5
20101208,385000,390000,383500,385000,160296,25514335000000,34.439998626708984,"1,143.00",22.68,123.28,502.8,1955.72,2.5
20101209,385000,387000,380500,385000,327967,25514335000000,34.38999938964844,"1,139.00",22.63,123.76,506.45,1988.96,2.5
20101210,382000,383500,375000,377500,485341,25017302000000,34.34000015258789,"1,143.50",22.84,124.48,509.2,1986.14,2.5
20101213,377000,377000,363500,370000,494312,24520270000000,34.29999923706055,"1,145.90",22.71,124.56,513.41,1996.59,2.5
20101214,372000,373500,366500,373500,377684,24752218000000,34.25,"1,139.25",22.48,124.67,515.0,2009.05,2.5
20101215,374000,387500,373500,385000,491062,25514335000000,34.290000915527344,"1,155.25",22.53,124.1,514.69,2017.48,2.5
20101216,386500,394000,385000,387500,366285,25680012000000,34.41999816894531,"1,155.25",23.46,124.82,511.71,2009.24,2.5
20101217,389000,391000,385000,387500,252579,25680012000000,34.5099983215332,"1,156.05",23.5,124.3,510.74,2026.3,2.5
20101220,380000,384000,374500,379500,409661,25149844000000,34.47999954223633,"1,155.10",23.49,124.6,497.95,2020.28,2.5
20101221,379000,384500,375500,379500,272465,25149844000000,34.5,"1,156.15",24.16,125.39,506.67,2037.09,2.5
20101222,379500,394000,379500,382000,332501,25315522000000,34.56999969482422,"1,154.30",24.16,125.78,505.01,2038.11,2.5
20101223,383000,390000,379500,387500,233373,25680012000000,34.599998474121094,"1,152.30",23.82,125.6,502.39,2037.53,2.5
20101224,389500,390000,381000,381500,143902,25282386000000,34.650001525878906,"1,150.95",23.94,125.65,499.63,2029.6,2.5
20101227,380000,380500,373000,375500,188410,24884760000000,34.70000076293945,"1,149.10",23.81,125.83,496.68,2022.19,2.5
20101228,377000,382500,374500,381000,180644,25249251000000,34.7599983215332,"1,144.50",0.0,0.0,494.95,2033.32,2.5
20101229,379000,389000,378500,389000,206779,25779419000000,34.810001373291016,"1,146.50",23.97,125.92,502.31,2043.49,2.5
20101230,391000,391000,387000,391000,204169,25911961000000,34.86000061035156,"1,130.95",23.79,125.72,510.69,2051.0,2.5
20110103,393000,393500,387500,390500,220191,25878825000000,34.90999984741211,"1,124.65",24.11,127.05,518.05,2070.08,3.25
20110104,390000,395000,388000,395000,282205,26177045000000,34.93000030517578,"1,125.50",23.92,126.98,521.35,2085.14,3.25
20110105,395000,418000,393000,418000,650946,27701278000000,34.97999954223633,"1,123.50",23.65,127.64,523.81,2082.55,3.25
20110106,421000,423000,411500,418000,434804,27701278000000,34.9900016784668,"1,123.20",23.55,127.39,527.64,2077.61,3.25
