date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20170920,135500,136000,133000,134000,397771,25418460000000,9.90999984741211,"1,131.79",76.28,243.09,668.05,2412.2,1.25
20170921,134000,135500,132500,132500,237360,25133925000000,9.90999984741211,"1,132.76",74.91,242.71,661.11,2406.5,1.25
20170922,132500,134000,131500,132000,354266,25039080000000,9.9399995803833,"1,133.13",75.29,242.9,648.95,2388.71,1.25
20170925,133000,135000,132500,134000,389212,25418460000000,9.93000030517578,"1,134.80",76.44,245.44,642.04,2380.4,1.25
20170926,133000,135500,132500,135500,400784,25702995000000,9.90999984741211,"1,137.62",75.69,244.56,642.4,2374.32,1.25
20170927,135000,135500,134000,135500,222976,25702995000000,9.90999984741211,"1,145.76",74.94,243.99,649.24,2372.57,1.25
20170928,135000,135500,133500,134000,214357,25418460000000,9.880000114440918,"1,146.58",75.75,244.56,648.09,2373.14,1.25
20170929,134000,135500,134000,135000,234731,25608150000000,10.0,"1,145.30",75.63,244.57,652.82,2394.47,1.25
20171010,136500,139000,136000,138000,635602,26177220000000,10.039999961853027,"1,135.31",75.21,244.85,654.59,2433.81,1.25
20171011,138000,142000,138000,142000,765346,26935980000000,10.010000228881836,"1,132.91",75.08,246.01,662.31,2458.16,1.25
20171012,142000,145000,140500,143000,750640,27125670000000,10.050000190734863,"1,132.89",75.38,247.49,666.54,2474.76,1.25
20171013,145500,149000,144000,147000,1225619,27884430000000,10.06999969482422,"1,126.67",75.37,247.84,663.08,2473.62,1.25
20171016,149500,151500,146500,148500,763745,28168965000000,10.09000015258789,"1,128.28",74.38,246.06,659.41,2480.05,1.25
20171017,149000,150500,147500,148500,422917,28168965000000,10.079999923706056,"1,131.21",74.19,246.9,670.51,2484.37,1.25
20171018,149000,149500,145000,146500,532987,27789585000000,10.109999656677246,"1,132.88",73.72,246.87,668.42,2482.91,1.25
20171019,145500,147000,143500,145500,663093,27599895000000,10.170000076293944,"1,129.01",74.35,246.58,667.1,2473.06,1.25
20171020,147000,148500,145000,146000,391870,27694740000000,10.18000030517578,"1,132.31",74.17,249.21,672.95,2489.54,1.25
20171023,145500,147000,143000,143500,347269,27220515000000,10.199999809265137,"1,130.86",75.03,250.05,675.86,2490.05,1.25
20171024,143500,146000,143000,144500,206797,27410205000000,10.199999809265137,"1,130.93",74.74,250.17,687.21,2490.49,1.25
20171025,146500,147000,144500,146500,330869,27789585000000,10.1899995803833,"1,127.81",74.7,250.09,689.14,2492.5,1.25
20171026,146500,149500,145500,146000,398224,27694740000000,10.210000038146973,"1,128.75",74.75,249.19,680.61,2480.63,1.25
20171027,146500,147000,144000,144500,279355,27410205000000,10.199999809265137,"1,125.97",75.09,249.72,689.97,2496.63,1.25
20171030,145000,146000,143500,143500,320796,27220515000000,10.220000267028809,"1,124.78",76.32,249.97,689.68,2501.93,1.25
20171031,144000,148500,143000,148000,598271,28074120000000,10.25,"1,118.42",76.74,250.06,694.2,2523.43,1.25
20171101,149500,150000,147000,149500,535848,28358655000000,10.260000228881836,"1,111.52",76.1,249.39,695.77,2556.47,1.25
20171102,149500,150000,147000,147500,266689,27979275000000,10.239999771118164,"1,112.35",76.42,249.44,694.96,2546.36,1.25
20171103,147500,148000,145500,148000,264400,28074120000000,10.239999771118164,"1,116.29",77.12,248.93,701.13,2557.97,1.25
20171106,148000,148500,144000,145000,324809,27505050000000,10.229999542236328,"1,112.84",76.37,249.08,703.79,2549.41,1.25
20171107,144000,146500,143500,145000,248282,27505050000000,10.25,"1,113.93",77.13,250.05,701.14,2545.44,1.25
20171108,146000,146000,144000,144500,233755,27410205000000,10.25,"1,114.31",77.63,250.35,709.11,2552.4,1.25
20171109,144500,146000,143000,146000,360466,27694740000000,10.279999732971191,"1,118.36",77.57,251.23,709.94,2550.57,1.25
20171110,145500,146000,143500,145000,169678,27505050000000,10.279999732971191,"1,120.96",74.56,254.62,720.79,2542.95,1.25
20171113,144000,144500,140000,140500,544408,26651445000000,10.279999732971191,"1,119.89",75.63,255.02,741.38,2530.35,1.25
20171114,139500,141000,138500,140000,289952,26556600000000,10.289999961853027,"1,115.52",74.91,254.64,756.46,2526.64,1.25
20171115,139500,140000,138000,138500,296358,26272065000000,10.300000190734863,"1,105.69",74.34,254.95,768.03,2518.25,1.25
20171116,138500,141500,138000,140500,232446,26651445000000,10.300000190734863,"1,097.18",74.11,255.29,780.22,2534.79,1.25
20171117,141000,142500,140000,140500,250727,26651445000000,10.279999732971191,"1,094.32",74.71,255.47,775.85,2533.99,1.25
20171120,140500,141000,138500,138500,211989,26272065000000,10.279999732971191,"1,097.04",74.6,255.72,785.32,2527.67,1.25
20171121,139000,140500,138500,139000,295691,26366910000000,10.270000457763672,"1,091.13",72.94,255.79,789.38,2530.7,1.25
20171122,140000,142000,138500,139500,271157,26461755000000,10.25,"1,086.06",72.92,257.11,780.9,2540.51,1.25
20171123,139000,139500,138000,138500,172718,26272065000000,10.229999542236328,"1,083.99",73.49,256.11,796.8,2537.15,1.25
20171124,138500,139500,137500,138500,173270,26272065000000,10.210000038146973,"1,085.62",73.45,256.56,792.74,2544.33,1.25
20171127,138000,138500,134000,134500,410262,25513305000000,10.15999984741211,"1,091.69",72.44,255.29,792.8,2507.81,1.25
20171128,135000,135500,133500,134500,271481,25513305000000,10.010000228881836,"1,083.95",72.29,255.62,773.12,2514.19,1.25
20171129,135000,135500,134000,134500,190288,25513305000000,9.970000267028809,"1,082.10",72.34,257.71,781.72,2512.9,1.25
20171130,135000,135000,132000,132000,464261,25039080000000,9.93000030517578,"1,088.13",72.4,256.75,771.42,2476.37,1.5
20171201,133000,134500,132500,133000,187746,25228770000000,9.93000030517578,"1,083.47",72.65,257.15,787.7,2475.41,1.5
20171204,134000,135500,133000,135500,214559,25702995000000,9.890000343322754,"1,086.30",72.41,257.49,782.45,2501.67,1.5
20171205,135000,135500,134000,135000,217481,25608150000000,9.880000114440918,"1,087.62",73.17,257.59,774.12,2510.12,1.5
20171206,135000,135500,133000,133500,202467,25323615000000,9.890000343322754,"1,093.99",72.4,258.45,768.39,2474.37,1.5
20171207,134000,134500,132000,133000,203397,25228770000000,9.880000114440918,"1,093.60",71.97,258.85,753.46,2461.98,1.5
20171208,132500,133000,131500,132000,168140,25039080000000,9.859999656677246,"1,092.85",72.02,258.67,744.06,2464.0,1.5
20171211,132000,133000,131000,132000,169922,25039080000000,9.850000381469728,"1,088.84",72.74,259.11,764.09,2471.49,1.5
20171212,131500,132500,130500,131500,181098,24944235000000,9.850000381469728,"1,092.89",73.73,258.17,760.4,2461.0,1.5
20171213,131000,134000,131000,132000,278462,25039080000000,9.81999969482422,"1,084.56",73.57,258.09,772.22,2480.55,1.5
20171214,133000,133500,131000,131000,445655,24849390000000,9.779999732971191,"1,089.22",75.41,258.33,770.35,2469.48,1.5
20171215,131000,131500,129500,130500,353872,24754545000000,9.779999732971191,"1,088.95",75.97,257.73,771.82,2482.07,1.5
20171218,131000,131500,129000,130000,266307,24659700000000,9.800000190734863,"1,086.05",75.93,256.44,770.5,2481.88,1.5
20171219,130000,131000,129500,130500,297275,24754545000000,9.81999969482422,"1,085.67",75.97,258.62,766.18,2478.53,1.5
20171220,130000,131000,129500,130500,212484,24754545000000,9.829999923706056,"1,080.56",75.95,257.86,755.27,2472.37,1.5
20171221,130500,131000,126000,127000,526834,24090630000000,9.779999732971191,"1,080.54",76.89,258.3,740.32,2429.83,1.5
20171222,126000,127000,121000,123000,974740,23331870000000,9.789999961853027,"1,077.74",77.24,259.99,761.2,2440.54,1.5
20171226,123000,124500,122000,122000,588015,23142180000000,9.789999961853027,"1,076.12",77.17,259.76,762.21,2427.34,1.5
20171227,123500,125500,122500,125000,320672,23711250000000,9.760000228881836,"1,075.22",77.25,260.36,791.95,2436.67,1.5
20171228,124500,126500,124000,126000,204966,23900940000000,9.760000228881836,"1,070.26",77.23,260.23,798.42,2467.49,1.5
20180102,125500,128000,125000,127500,213139,24185475000000,9.779999732971191,"1,063.21",78.34,262.87,812.45,2479.65,1.5
20180103,126500,127500,126000,126500,310549,23995785000000,9.789999961853027,"1,064.80",78.56,262.71,822.31,2486.35,1.5
20180104,128000,129000,126000,128000,410730,24280320000000,9.859999656677246,"1,062.28",79.16,265.01,808.01,2466.46,1.5
20180105,128500,130000,127000,130000,328782,24659700000000,9.920000076293944,"1,062.09",79.26,264.46,828.03,2497.52,1.5
20180108,130000,132000,129500,131000,356507,24849390000000,9.899999618530272,"1,068.86",78.93,264.14,839.51,2513.28,1.5
20180109,134500,138000,134000,136000,831217,25797840000000,9.850000381469728,"1,071.97",78.51,263.19,829.99,2510.23,1.5
20180110,137000,137500,132000,133500,452610,25323615000000,9.8100004196167,"1,070.14",78.32,263.24,834.91,2499.75,1.5
20180111,134500,134500,132000,132500,325852,25133925000000,9.8100004196167,"1,065.58",77.79,264.07,852.51,2487.91,1.5
20180112,132500,135000,131000,134000,429710,25418460000000,9.8100004196167,"1,059.99",78.78,265.51,873.05,2496.42,1.5
20180115,133500,135000,133500,134500,223093,25513305000000,9.8100004196167,"1,063.43",79.22,266.31,891.61,2503.73,1.5
20180116,134000,136000,133000,135500,255500,25702995000000,9.8100004196167,"1,064.65",79.27,266.78,901.23,2521.74,1.5
20180117,134500,135500,134000,135000,153331,25608150000000,9.8100004196167,"1,067.36",78.21,266.75,886.58,2515.43,1.5
20180118,135000,136500,134500,136500,268992,25892685000000,9.84000015258789,"1,070.69",77.47,265.66,898.19,2515.81,1.5
20180119,136000,138000,135000,135500,230097,25702995000000,9.84000015258789,"1,067.66",77.51,266.51,879.99,2520.26,1.5
20180122,135000,135500,133000,134000,264259,25418460000000,9.829999923706056,"1,069.40",76.97,268.2,873.09,2502.11,1.5
20180123,134000,135000,133000,135000,201754,25608150000000,9.859999656677246,"1,073.89",76.11,267.17,894.43,2536.6,1.5
20180124,135000,136000,134500,135500,184670,25702995000000,9.869999885559082,"1,064.98",75.05,267.03,894.77,2538.0,1.5
20180125,134500,136500,134500,136500,200037,25892685000000,9.880000114440918,"1,066.06",75.4,267.58,898.6,2562.23,1.5
20180126,136500,137500,135500,136500,254227,25892685000000,9.899999618530272,"1,064.67",76.09,267.51,913.12,2574.76,1.5
20180129,138000,142500,137500,142000,933019,26935980000000,9.880000114440918,"1,070.95",76.13,267.19,927.05,2598.19,1.5
20180130,141000,143000,138500,138500,347005,26272065000000,9.859999656677246,"1,073.23",76.34,267.32,920.96,2567.74,1.5
20180131,137500,144500,136500,142000,1193193,26935980000000,9.880000114440918,"1,070.08",76.67,267.87,913.57,2566.46,1.5
20180201,143000,144000,141000,141500,409827,26841135000000,9.880000114440918,"1,070.94",76.74,268.77,908.2,2568.54,1.5
20180202,144000,144500,139500,140000,595776,26556600000000,9.869999885559082,"1,089.95",77.66,270.47,899.47,2525.39,1.5
20180205,139500,146500,137000,143000,1419206,27125670000000,9.869999885559082,"1,094.84",78.69,271.61,858.22,2491.75,1.5
20180206,139500,141500,135500,138500,846366,26272065000000,9.81999969482422,"1,080.06",79.21,273.42,858.17,2453.31,1.5
20180207,140500,141000,132500,133000,650794,25228770000000,9.829999923706056,"1,090.24",79.96,273.92,829.96,2396.56,1.5
20180208,133000,135500,131500,132500,580549,25133925000000,9.81999969482422,"1,097.58",80.17,274.54,861.94,2407.62,1.5
20180209,127500,130000,127000,127500,538310,24185475000000,9.81999969482422,"1,085.67",81.23,274.12,842.6,2363.77,1.5
20180212,128500,129500,127500,128000,306636,24280320000000,9.81999969482422,"1,082.60",80.46,276.12,843.24,2385.38,1.5
20180213,129000,134000,128500,132000,486931,25039080000000,9.829999923706056,"1,085.05",81.43,277.92,829.39,2395.19,1.5
20180214,133500,134000,130500,133000,276076,25228770000000,9.84000015258789,"1,070.91",80.42,276.97,848.03,2421.83,1.5
20180219,134500,134500,131500,132000,277042,25039080000000,9.850000381469728,"1,067.41",80.46,279.61,875.81,2442.82,1.5
20180220,132000,132500,130000,131000,194463,24849390000000,9.869999885559082,"1,074.91",79.83,279.14,864.41,2415.12,1.5
20180221,131000,131500,130500,131000,191865,24849390000000,9.869999885559082,"1,076.02",80.07,280.41,875.58,2429.65,1.5
