date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20110401,69000,69100,67800,68700,3206379,27369255000000,28.959999084472656,"1,087.05",28.23,133.15,532.06,2121.01,3.25
20110404,70700,70700,68700,69100,3026757,27528610000000,28.959999084472656,"1,088.45",27.44,133.26,534.9,2115.87,3.25
20110405,68700,70000,68200,69900,1961873,27847321000000,29.0,"1,087.50",28.0,133.24,537.66,2130.43,3.25
20110406,70100,73400,69700,72900,4963256,29042485000000,29.200000762939453,"1,085.85",28.83,133.66,533.98,2126.71,3.25
20110407,73600,74300,72000,72500,3621502,28888857000000,29.100000381469727,"1,087.60",29.07,133.32,534.97,2122.14,3.25
20110408,72200,73500,72100,72800,2274287,29008397000000,29.07999992370605,"1,082.50",28.45,132.86,534.2,2127.97,3.25
20110411,72800,73400,71800,72300,2485236,28809164000000,29.040000915527344,"1,088.25",28.03,132.46,533.11,2122.39,3.25
20110412,72400,72700,70100,70300,3760186,28012230000000,28.88999938964844,"1,092.00",27.79,131.47,525.11,2089.4,3.25
20110413,70000,73600,70000,73500,3439067,29287324000000,28.920000076293945,"1,086.55",27.76,131.46,528.7,2121.92,3.25
20110414,73500,76500,73100,75300,4864084,30006673000000,28.709999084472656,"1,086.30",27.81,131.56,531.47,2141.06,3.25
20110415,75000,75900,74100,75600,3088541,30126222000000,28.65999984741211,"1,088.00",28.21,132.04,534.58,2140.5,3.25
20110418,75700,78100,75600,77200,3989253,30763814000000,28.670000076293945,"1,088.50",27.57,130.56,528.52,2137.72,3.25
20110419,76500,77800,76000,76700,3750780,30564566000000,28.61000061035156,"1,085.45",27.4,131.31,526.62,2122.68,3.25
20110420,77500,77500,76100,76700,3396990,30564566000000,28.59000015258789,"1,078.70",27.32,133.1,532.25,2169.91,3.25
20110421,76900,78800,75600,77300,4959892,30812862000000,28.729999542236328,"1,080.95",27.54,133.78,529.58,2198.54,3.25
20110422,77900,79900,77200,78000,3690131,31091892000000,28.63999938964844,"1,081.05",0.0,0.0,525.26,2197.82,3.25
20110425,78800,80500,78500,80500,3043089,32088427000000,28.709999084472656,"1,082.28",27.23,133.64,528.6,2216.0,3.25
20110426,81500,84600,81400,82400,6190624,32845793000000,28.920000076293945,"1,083.00",27.28,134.79,521.68,2206.3,3.25
20110427,83400,83800,76100,77600,10296217,30932446000000,28.739999771118164,"1,077.55",27.48,135.67,518.39,2206.7,3.25
20110428,76600,79700,76000,79700,8527942,31773441000000,28.65999984741211,"1,073.40",27.24,136.11,514.67,2208.35,3.25
20110429,81800,82000,76500,76900,8130361,30657184000000,28.65999984741211,"1,068.50",27.12,136.43,511.0,2192.36,3.25
20110502,76800,77600,75500,77300,5477350,30816649000000,28.57999992370605,"1,065.95",27.14,136.22,516.76,2228.96,3.25
20110503,76500,76700,71900,73300,9365228,29221997000000,28.530000686645508,"1,073.50",26.77,135.73,512.51,2200.73,3.25
20110504,72900,75500,72500,74200,6580194,29580794000000,28.65999984741211,"1,076.75",26.59,134.83,510.53,2180.64,3.25
20110506,73100,74200,71700,72500,3669468,28908287000000,28.459999084472656,"1,085.55",26.59,134.2,506.42,2147.45,3.25
20110509,72700,74900,72000,74500,3158384,29705757000000,28.57999992370605,"1,081.50",27.37,134.72,504.37,2139.17,3.25
20110511,75000,76000,74600,76000,3184634,30303860000000,28.709999084472656,"1,076.50",27.02,134.44,505.18,2166.63,3.25
20110512,75200,75900,74500,74500,2552843,29705757000000,28.61000061035156,"1,088.50",27.19,135.08,504.46,2122.65,3.25
20110513,75000,75200,71200,72100,5147889,28748793000000,28.32999992370605,"1,086.95",26.91,134.04,507.28,2120.08,3.25
20110516,71200,71700,70300,70300,3041226,28032617000000,28.18000030517578,"1,091.85",26.23,133.19,506.07,2104.18,3.25
20110517,70400,72500,70000,72100,3007155,28750379000000,28.06999969482422,"1,088.50",25.95,133.17,501.72,2102.41,3.25
20110518,72800,74900,72400,74800,3403601,29827023000000,28.13999938964844,"1,088.50",26.19,134.36,498.94,2135.78,3.25
20110519,75000,75500,71700,71800,4397370,28630896000000,28.040000915527344,"1,086.50",26.13,134.68,487.03,2095.51,3.25
20110520,72600,74200,72100,72500,2877479,28910027000000,28.020000457763672,"1,082.80",25.5,133.61,486.24,2111.5,3.25
20110523,69800,70400,69100,69100,4738112,27554246000000,27.93000030517578,"1,097.95",24.94,132.06,472.94,2055.71,3.25
20110524,68400,71300,66700,70400,6229531,28072633000000,27.780000686645508,"1,093.40",24.95,131.95,474.32,2061.76,3.25
20110525,71500,73100,70200,70200,3447812,27992881000000,27.71999931335449,"1,101.50",24.8,132.39,471.23,2035.87,3.25
20110526,71900,75100,71500,74900,5119796,29867648000000,27.799999237060547,"1,089.50",24.38,133.0,479.96,2091.91,3.25
20110527,75300,76800,73900,75100,4388751,29947401000000,27.76000022888184,"1,082.40",0.0,0.0,483.22,2100.24,3.25
20110530,75900,76000,73900,74600,2011528,29748018000000,27.76000022888184,"1,080.15",25.37,133.51,480.52,2093.79,3.25
20110531,74200,76000,73900,75700,3581491,30186661000000,27.75,"1,078.50",25.52,134.9,484.54,2142.47,3.25
20110601,76000,76400,72400,72900,4675646,29070114000000,27.709999084472656,"1,078.35",24.48,131.87,483.23,2141.34,3.25
20110602,71000,73900,71000,72700,3288954,28994504000000,27.68000030517578,"1,081.25",24.56,131.73,477.83,2114.2,3.25
20110603,73600,74600,72700,73100,2002184,29154034000000,27.71999931335449,"1,077.50",24.13,130.42,476.1,2113.47,3.25
20110607,73000,74100,72200,72300,2133662,28834975000000,27.809999465942383,"1,077.40",23.79,128.96,472.8,2099.71,3.25
20110608,72700,72900,70400,71100,2935574,28356386000000,27.770000457763672,"1,084.00",23.41,128.42,469.15,2083.35,3.25
20110609,70600,71300,69500,70500,2837766,28117092000000,27.61000061035156,"1,080.95",24.15,129.4,473.47,2071.42,3.25
20110610,71200,72500,70200,70500,2396926,28122238000000,27.540000915527344,"1,084.50",23.8,127.6,466.91,2046.67,3.25
20110613,70000,71400,70000,70800,1893885,28241907000000,27.420000076293945,"1,086.95",23.8,127.7,458.15,2048.74,3.25
20110614,70800,73300,70700,73200,2708667,29199260000000,27.440000534057617,"1,081.25",24.18,129.32,462.29,2076.83,3.25
20110615,74000,74000,72000,72600,2626884,28959922000000,27.309999465942383,"1,087.65",23.51,127.02,464.83,2086.53,3.25
20110616,71300,71500,70300,70500,2966807,28124424000000,27.280000686645508,"1,091.85",23.73,127.3,460.54,2046.63,3.25
20110617,71000,71200,66900,69000,6601540,27526032000000,27.13999938964844,"1,085.95",23.77,127.05,459.33,2031.93,3.25
20110620,69600,70600,68100,68200,3469570,27206889000000,27.18000030517578,"1,083.40",23.83,127.7,457.23,2019.65,3.25
20110621,69300,69700,66100,68400,3584875,27286675000000,27.21999931335449,"1,075.40",24.28,129.45,459.57,2048.17,3.25
20110622,69700,69700,68900,69400,1942997,27685603000000,27.290000915527344,"1,074.30",23.97,128.67,463.77,2063.9,3.25
20110623,68800,69100,67200,67500,3151609,26928517000000,27.280000686645508,"1,080.50",23.35,128.3,464.62,2055.86,3.25
20110624,68000,70200,68000,70200,3591353,28005658000000,27.3799991607666,"1,078.85",23.39,126.81,473.66,2090.81,3.25
20110627,70100,71000,69700,70400,2086655,28085446000000,27.399999618530277,"1,083.60",23.67,127.94,475.43,2070.29,3.25
20110628,71300,71500,69700,69700,1815672,27806187000000,27.420000076293945,"1,080.75",24.01,129.61,474.65,2062.91,3.25
20110629,71100,71900,71000,71600,2342119,28564175000000,27.600000381469727,"1,073.00",25.14,130.72,476.57,2094.42,3.25
20110630,72200,72700,71500,72300,2274002,28848929000000,27.709999084472656,"1,067.00",25.3,131.97,479.55,2100.69,3.25
20110701,73200,74200,72700,74000,2993284,29527258000000,27.920000076293945,"1,065.25",0.0,0.0,484.11,2125.74,3.25
20110704,75400,76000,74700,74900,2494284,29886373000000,28.01000022888184,"1,063.45",26.12,133.92,489.3,2145.3,3.25
20110705,75500,75900,74800,75400,2167195,30085881000000,28.1299991607666,"1,066.85",26.27,133.81,492.37,2161.75,3.25
20110706,75200,76200,74800,76000,2273585,30325292000000,28.280000686645508,"1,065.95",25.6,133.97,492.94,2171.19,3.25
20110707,76100,76900,75600,76600,2223546,30568762000000,28.36000061035156,"1,064.00",25.78,135.36,495.52,2180.59,3.25
20110708,77400,77800,76700,76900,2162875,30688483000000,28.46999931335449,"1,056.95",25.37,134.4,496.82,2180.35,3.25
20110711,76500,76500,74500,74800,2437755,29850436000000,28.520000457763672,"1,058.00",24.13,131.97,498.37,2157.16,3.25
20110712,73300,73600,71700,71800,3671320,28653226000000,28.40999984741211,"1,065.00",23.91,131.4,490.63,2109.73,3.25
20110713,72500,74200,71900,74200,2748848,29610994000000,28.3700008392334,"1,056.80",23.82,131.84,494.97,2129.64,3.25
20110714,74100,75200,73300,75200,2090837,30010590000000,28.3799991607666,"1,058.00",23.54,130.93,497.18,2130.07,3.25
20110715,75400,76300,74800,75200,1951859,30010590000000,28.38999938964844,"1,058.55",23.69,131.69,507.0,2145.2,3.25
20110718,75500,75600,74200,75100,1495845,29970682000000,28.399999618530277,"1,060.55",22.77,130.61,517.93,2130.48,3.25
20110719,74600,76500,74600,75600,2322562,30170221000000,28.450000762939453,"1,056.85",23.36,132.73,524.48,2130.21,3.25
