date,open,high,low,close,volume,market_cap,foreign,usd,ndq,s&p,kosdaq,kospi,base rate
20130425,320500,326000,320000,322500,188990,28117485000000,51.540000915527344,"1,111.80",28.73,158.52,559.4,1951.6,2.75
20130426,321000,321500,315000,316000,254445,27550776000000,51.459999084472656,"1,111.23",28.91,158.24,565.35,1944.56,2.75
20130429,317000,317000,309500,312500,234517,27245625000000,51.43000030517578,"1,104.24",29.1,159.3,568.36,1940.7,2.75
20130430,313000,316000,312500,314000,202402,27376404000000,51.400001525878906,"1,101.61",29.48,159.68,563.87,1963.95,2.75
20130502,316500,317000,313000,314000,126569,27376404000000,51.45000076293945,"1,102.53",29.97,159.75,560.48,1957.21,2.5
20130503,315000,317500,314500,316500,198603,27594369000000,51.47999954223633,"1,097.50",30.46,161.37,565.33,1965.71,2.5
20130506,320000,323000,318500,319000,147112,27812334000000,51.5099983215332,"1,094.98",30.14,161.78,567.13,1961.48,2.5
20130507,321500,321500,318500,319000,163506,27812334000000,51.52000045776367,"1,090.30",30.22,162.6,573.68,1954.35,2.5
20130508,321500,321500,319500,320500,150586,27943113000000,51.54999923706055,"1,086.50",30.54,163.34,576.7,1956.45,2.5
20130509,320000,325500,320000,323500,260895,28204671000000,51.5,"1,091.98",30.23,162.88,573.35,1979.45,2.5
20130510,324500,325000,318000,319500,197030,27855927000000,51.52000045776367,"1,106.15",30.5,163.41,569.7,1944.75,2.5
20130513,324000,324000,318000,321500,206515,28030299000000,51.54999923706055,"1,113.27",30.48,163.54,565.72,1948.7,2.5
20130514,321500,323500,320500,322500,163146,28117485000000,51.52999877929688,"1,110.07",30.92,165.23,560.47,1968.83,2.5
20130515,323000,323000,317000,318500,212086,27768741000000,51.459999084472656,"1,114.82",31.13,166.12,565.65,1971.26,2.5
20130516,320500,324500,320000,322000,188684,28073892000000,51.5,"1,117.74",30.76,165.34,566.06,1986.81,2.5
20130520,327500,327500,323000,323000,150297,28161078000000,51.540000915527344,"1,117.91",0.0,0.0,567.32,1982.43,2.5
20130521,325500,326000,319500,321000,162289,27986706000000,51.5099983215332,"1,111.50",31.34,166.93,572.69,1981.09,2.5
20130522,323500,328000,323000,326000,214997,28422636000000,51.54999923706055,"1,114.05",31.19,167.17,574.25,1993.83,2.5
20130523,324500,328000,324500,325000,166191,28335450000000,51.59000015258789,"1,128.80",30.98,165.93,569.34,1969.19,2.5
20130524,327000,327000,324000,326000,77800,28422636000000,51.59000015258789,"1,128.22",30.92,165.45,574.06,1973.45,2.5
20130527,323500,325000,323000,325000,80462,28335450000000,51.59000015258789,"1,122.60",30.72,165.31,577.56,1979.97,2.5
20130528,325000,325500,322500,324000,218696,28248264000000,51.58000183105469,"1,128.27",31.47,166.3,585.76,1986.22,2.5
20130529,324500,326000,323500,324500,131295,28291857000000,51.619998931884766,"1,132.45",31.59,165.22,585.69,2001.2,2.5
20130530,324500,326500,322000,324500,141325,28291857000000,51.650001525878906,"1,129.03",32.15,165.83,581.13,2000.1,2.5
20130531,322500,324500,320000,322000,254263,28073892000000,51.68999862670898,"1,131.26",31.46,163.44,577.87,2001.05,2.5
20130603,323500,323500,320000,322500,138233,28117485000000,51.72999954223633,"1,120.09",31.06,164.35,569.41,1989.57,2.5
20130604,323500,325500,323000,323500,152609,28204671000000,51.79999923706055,"1,123.36",30.84,163.56,561.55,1989.51,2.5
20130605,323000,325000,320000,320500,203449,27943113000000,51.83000183105469,"1,119.00",31.04,161.27,549.09,1959.19,2.5
20130607,317500,323000,317500,319000,160482,27812334000000,51.790000915527344,"1,117.62",32.88,164.8,535.75,1923.85,2.5
20130610,316000,317500,314500,316500,131100,27594369000000,51.7400016784668,"1,128.14",32.92,164.8,547.0,1932.7,2.5
20130611,318000,318000,313000,316000,132048,27550776000000,51.7400016784668,"1,133.01",32.12,163.1,547.87,1920.68,2.5
20130612,315000,316000,313000,314500,143586,27419997000000,51.65999984741211,"1,128.26",31.34,161.75,546.2,1909.91,2.5
20130613,313500,315000,311000,313000,222134,27289218000000,51.65999984741211,"1,130.25",32.58,164.21,540.82,1882.73,2.5
20130614,312000,315000,311500,313500,118303,27332811000000,51.66999816894531,"1,127.70",32.6,163.18,536.04,1889.24,2.5
20130617,315000,315000,309500,312000,112098,27202032000000,51.630001068115234,"1,127.97",33.04,164.44,524.5,1883.1,2.5
20130618,315000,315000,311500,313000,87864,27289218000000,51.61000061035156,"1,134.69",33.19,165.74,534.26,1900.62,2.5
20130619,313500,313500,310500,313500,127084,27332811000000,51.630001068115234,"1,130.95",32.71,163.45,531.41,1888.31,2.5
20130620,313000,313000,307000,309500,227551,26984067000000,51.63999938964844,"1,146.10",32.75,159.4,525.59,1850.49,2.5
20130621,304500,305000,290000,294000,454414,25632684000000,51.68999862670898,"1,156.62",32.57,159.07,520.89,1822.83,2.5
20130624,291000,298000,286000,292500,314948,25501905000000,51.7599983215332,"1,162.01",31.85,157.06,508.65,1799.01,2.5
20130625,289000,297500,288500,293000,302759,25545498000000,51.720001220703125,"1,153.63",32.35,158.57,480.96,1780.63,2.5
20130626,297000,297500,290500,292500,166488,25501905000000,51.68999862670898,"1,156.00",32.42,160.14,493.07,1783.45,2.5
20130627,292500,296000,292500,294000,182906,25632684000000,51.70000076293945,"1,148.14",0.0,0.0,512.25,1834.7,2.5
20130628,293000,299500,293000,298500,181314,26025021000000,51.68000030517578,"1,142.40",32.86,161.08,519.06,1863.32,2.5
20130701,294500,297000,293000,296000,138107,25807056000000,51.709999084472656,"1,135.62",32.79,160.42,527.81,1855.73,2.5
20130702,297000,300500,294000,299500,95306,26112207000000,51.709999084472656,"1,135.00",33.11,161.36,526.92,1855.02,2.5
20130703,297500,300000,292000,294000,136143,25632684000000,51.68000030517578,"1,141.40",33.06,161.21,521.31,1824.66,2.5
20130704,293000,295000,290500,292500,85700,25501905000000,51.68999862670898,"1,139.84",32.72,161.28,525.22,1839.14,2.5
20130705,295000,298000,294000,296500,110139,25850649000000,51.720001220703125,"1,142.35",33.3,163.02,525.4,1833.31,2.5
20130708,299500,303000,296500,300000,184839,26155800000000,51.66999816894531,"1,148.39",33.14,163.94,515.85,1816.85,2.5
20130709,300500,303000,300000,300500,100665,26199393000000,51.650001525878906,"1,142.11",33.24,165.13,519.34,1830.35,2.5
20130710,297500,305000,297500,301500,126191,26286579000000,51.560001373291016,"1,135.38",33.27,165.19,515.64,1824.16,2.5
20130711,305000,311000,304000,310000,201122,27027660000000,51.540000915527344,"1,124.53",34.12,167.44,527.25,1877.6,2.5
20130712,309000,313500,307500,311000,146452,27114846000000,51.56999969482422,"1,124.40",34.3,167.51,532.47,1869.98,2.5
20130715,312500,314000,307500,313500,98084,27332811000000,51.56999969482422,"1,122.07",34.14,168.16,531.67,1875.16,2.5
20130716,315000,315000,308500,311000,92649,27114846000000,51.58000183105469,"1,114.91",33.78,167.53,537.72,1866.36,2.5
20130717,314000,314500,309500,313000,122494,27289218000000,51.61000061035156,"1,117.31",33.67,167.95,541.82,1887.49,2.5
